PhysicalDataID,StationCode,Recorder,Field.Check,Crew,SamplingDate,YSI,SamplingTime,WeatherCode,Tide,Microcyst,WaterTemperature,Secchi,EC,SpCnd,pH,DO,Turb,LightData,DriftData,LarvalData,150_ZoopData,50_ZoopData,ChlData,PhytoData,NutrData,EnteredBy,QAQCBy,FieldComments_WQ,DataCorrectionComments,Datetime.x,Year,Month,SurfaceIRR,Depth1,SubSurfaceIRR1,Depth2,SubSurfaceIRR2,Depth3,SubSurfaceIRR3,Depth4,SubSurfaceIRR4,FieldComments_Light,StationNumber,ACT_UNIT_NAME,RunCode,StationName,RunName,SAM_Code,Datetime.y,SampleType,
1366,LIS,,FALSE,"RF, KM, NI",12/27/2016,NA,13:08:00,CLR,,1,6.6,0.26,308,472,7.9,9.21,42.2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,mfarruggia,prussell,YSI 1,,12/27/2016 13:08,2016,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,B9D82851352,Aquatic Ecology,ES1216B0090,Toe Drain YB LISBON,2016 Yolo Bypass - Nutrient and Chla,ES1216B0857,12/27/2016 13:08,"Replicate, Specific Analyte(s)",
1368,SHR,,FALSE,"NI, BM, KM",12/29/2016,NA,8:12:00,CLR,,1,7.4,0.35,85,128,7.52,10.97,20.7,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,mfarruggia,prussell,,,12/29/2016 8:12,2016,12,1450.9,0.05,1055.6,0.06,778.4,0.12,363.5,1.3,14.24,,A0200000,Aquatic Ecology,ES1216B0091,SHER,2016 Yolo Bypass - Nutrient and Chla,ES1216B0861,12/29/2016 8:12,Normal Sample,
1368,SHR,,FALSE,"NI, BM, KM",12/29/2016,NA,8:12:00,CLR,,1,7.4,0.35,85,128,7.52,10.97,20.7,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,mfarruggia,prussell,,,12/29/2016 8:12,2016,12,1450.9,0.05,1055.6,0.06,778.4,0.12,363.5,1.3,14.24,,A0200000,Aquatic Ecology,ES1216B0091,SHER,2016 Yolo Bypass - Nutrient and Chla,ES1216B0864,12/29/2016 8:12,"Replicate, Specific Analyte(s)",
1541,STTD,,FALSE,"JJ, AS, NI",12/13/2017,NA,9:41:00,CLR,,NA,8.3,0.75,159,234,7.16,10.91,8.7,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,jjenkins,sfogg,,,12/13/2017 9:41,2017,12,1883.5,0.05,1436,0.12,947.6,0.56,470.6,2.18,30.27,,A0D82120386,Aquatic Ecology,ES1217B0087,Toe Drain at STTD,2016 Yolo Bypass - Nutrient and Chla,ES1217B1358,12/13/2017 9:41,Normal Sample,
1540,LIS,,FALSE,"JJ, NI, AS",12/13/2017,NA,12:21:00,CLR,,NA,9.3,0.81,407,581,8.31,12.52,7.7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,jjenkins,sfogg,,,12/13/2017 12:21,2017,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,B9D82851352,Aquatic Ecology,ES1217B0087,Toe Drain YB LISBON,2016 Yolo Bypass - Nutrient and Chla,ES1217B1359,12/13/2017 12:21,Normal Sample,
1542,SHR,,FALSE,SF BM JJ,12/14/2017,NA,9:32:00,CLR,,NA,9.4,1.28,115,163,7.51,10.97,5.1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,sfogg,ashakya,,,12/14/2017 9:32,2017,12,2041,0.04,1542,0.06,1027,0.47,513,1.92,48.6,,A0200000,Aquatic Ecology,ES1217B0087,SHER,2016 Yolo Bypass - Nutrient and Chla,ES1217B1360,12/14/2017 9:32,Normal Sample,
1542,SHR,,FALSE,SF BM JJ,12/14/2017,NA,9:32:00,CLR,,NA,9.4,1.28,115,163,7.51,10.97,5.1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,sfogg,ashakya,,,12/14/2017 9:32,2017,12,2041,0.04,1542,0.06,1027,0.47,513,1.92,48.6,,A0200000,Aquatic Ecology,ES1217B0087,SHER,2016 Yolo Bypass - Nutrient and Chla,ES1217B1363,12/14/2017 9:32,"Replicate, Specific Analyte(s)",
1541,STTD,,FALSE,"JJ, AS, NI",12/13/2017,NA,9:41:00,CLR,,NA,8.3,0.75,159,234,7.16,10.91,8.7,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,jjenkins,sfogg,,,12/13/2017 9:41,2017,12,1883.5,0.05,1436,0.12,947.6,0.56,470.6,2.18,30.27,,A0D82120386,Aquatic Ecology,ES1217B0087,Toe Drain at STTD,2016 Yolo Bypass - Nutrient and Chla,ES1217B1364,12/13/2017 9:41,"Replicate, Specific Analyte(s)",
1540,LIS,,FALSE,"JJ, NI, AS",12/13/2017,NA,12:21:00,CLR,,NA,9.3,0.81,407,581,8.31,12.52,7.7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,jjenkins,sfogg,,,12/13/2017 12:21,2017,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,B9D82851352,Aquatic Ecology,ES1217B0087,Toe Drain YB LISBON,2016 Yolo Bypass - Nutrient and Chla,ES1217B1365,12/13/2017 12:21,"Replicate, Specific Analyte(s)",
1545,STTD,,FALSE,"AS, NI, JJ",12/20/2017,NA,10:00:00,CLR,,NA,8.7,0.45,157,228,6.96,11.36,15.2,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,ashakya,jjenkins,"Ebb tide, anchored",,12/20/2017 10:00,2017,12,2136,0.04,1644.3,0.07,1079.5,0.31,530.6,1.88,21.84,,A0D82120386,Aquatic Ecology,ES1217B0088,Toe Drain at STTD,2016 Yolo Bypass - Nutrient and Chla,ES1217B1366,12/20/2017 10:00,Normal Sample,
1544,LIS,,FALSE,"AS, NI, JJ",12/20/2017,NA,12:31:00,CLR,,NA,8.7,0.46,455,660,8.09,10.97,12,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,ashakya,jjenkins,,,12/20/2017 12:31,2017,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,B9D82851352,Aquatic Ecology,ES1217B0088,Toe Drain YB LISBON,2016 Yolo Bypass - Nutrient and Chla,ES1217B1367,12/20/2017 12:31,Normal Sample,
1543,SHR,,FALSE,JF BD SF,12/19/2017,NA,9:50:00,CLD,,NA,9.2,0.7,116,166,7.43,11.07,8.6,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,SF,ashakya,,,12/19/2017 9:50,2017,12,1118.2,0.02,853.9,0.04,568.8,0.3,271.5,1.91,29.8,,A0200000,Aquatic Ecology,ES1217B0088,SHER,2016 Yolo Bypass - Nutrient and Chla,ES1217B1368,12/19/2017 9:50,Normal Sample,
1543,SHR,,FALSE,JF BD SF,12/19/2017,NA,9:50:00,CLD,,NA,9.2,0.7,116,166,7.43,11.07,8.6,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,SF,ashakya,,,12/19/2017 9:50,2017,12,1118.2,0.02,853.9,0.04,568.8,0.3,271.5,1.91,29.8,,A0200000,Aquatic Ecology,ES1217B0088,SHER,2016 Yolo Bypass - Nutrient and Chla,ES1217B1371,12/19/2017 9:50,"Replicate, Specific Analyte(s)",
1544,LIS,,FALSE,"AS, NI, JJ",12/20/2017,NA,12:31:00,CLR,,NA,8.7,0.46,455,660,8.09,10.97,12,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,ashakya,jjenkins,,,12/20/2017 12:31,2017,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,B9D82851352,Aquatic Ecology,ES1217B0088,Toe Drain YB LISBON,2016 Yolo Bypass - Nutrient and Chla,ES1217B1372,12/20/2017 12:31,"Replicate, Specific Analyte(s)",
1545,STTD,,FALSE,"AS, NI, JJ",12/20/2017,NA,10:00:00,CLR,,NA,8.7,0.45,157,228,6.96,11.36,15.2,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,ashakya,jjenkins,"Ebb tide, anchored",,12/20/2017 10:00,2017,12,2136,0.04,1644.3,0.07,1079.5,0.31,530.6,1.88,21.84,,A0D82120386,Aquatic Ecology,ES1217B0088,Toe Drain at STTD,2016 Yolo Bypass - Nutrient and Chla,ES1217B1373,12/20/2017 10:00,"Replicate, Specific Analyte(s)",
1830,STTD,CS,FALSE,NI,12/11/2018,1,10:45:00,FOG,Ebb,1,10.2,0.92,374,521,9.11,9.55,9.8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,ashakya,cstuart,,,12/11/2018 10:45,2018,12,2042,0.03,1551,0.06,1012.8,0.38,513,2.07,20.37,,A0D82120386,Aquatic Ecology,ES1218B0035,Toe Drain at STTD,2016 Yolo Bypass - Nutrient and Chla,ES1218B0342,12/11/2018 10:45,Normal Sample,
1828,LIS,CS,FALSE,NI,12/11/2018,1,13:30:00,CLR,Ebb,1,10.9,0.38,439,601,8.75,7.75,20.7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,ashakya,cstuart,,,12/11/2018 13:30,2018,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,B9D82851352,Aquatic Ecology,ES1218B0035,Toe Drain YB LISBON,2016 Yolo Bypass - Nutrient and Chla,ES1218B0343,12/11/2018 13:30,Normal Sample,
1829,SHR,CS,FALSE,BD AT,12/12/2018,1,11:00:00,CLR,Ebb,1,10.3,2.4,133,184,8.58,10.24,7.6,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,ashakya,cstuart,,,12/12/2018 11:00,2018,12,2113,0.04,1568.2,0.06,1054,0.6,520.3,2.14,56.81,,A0200000,Aquatic Ecology,ES1218B0035,SHER,2016 Yolo Bypass - Nutrient and Chla,ES1218B0344,12/12/2018 11:00,Normal Sample,
1830,STTD,CS,FALSE,NI,12/11/2018,1,10:45:00,FOG,Ebb,1,10.2,0.92,374,521,9.11,9.55,9.8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,ashakya,cstuart,,,12/11/2018 10:45,2018,12,2042,0.03,1551,0.06,1012.8,0.38,513,2.07,20.37,,A0D82120386,Aquatic Ecology,ES1218B0035,Toe Drain at STTD,2016 Yolo Bypass - Nutrient and Chla,ES1218B0347,12/11/2018 10:45,"Replicate, Specific Analyte(s)",
1828,LIS,CS,FALSE,NI,12/11/2018,1,13:30:00,CLR,Ebb,1,10.9,0.38,439,601,8.75,7.75,20.7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,ashakya,cstuart,,,12/11/2018 13:30,2018,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,B9D82851352,Aquatic Ecology,ES1218B0035,Toe Drain YB LISBON,2016 Yolo Bypass - Nutrient and Chla,ES1218B0348,12/11/2018 13:30,"Replicate, Specific Analyte(s)",
1829,SHR,CS,FALSE,BD AT,12/12/2018,1,11:00:00,CLR,Ebb,1,10.3,2.4,133,184,8.58,10.24,7.6,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,ashakya,cstuart,,,12/12/2018 11:00,2018,12,2113,0.04,1568.2,0.06,1054,0.6,520.3,2.14,56.81,,A0200000,Aquatic Ecology,ES1218B0035,SHER,2016 Yolo Bypass - Nutrient and Chla,ES1218B0349,12/12/2018 11:00,"Replicate, Specific Analyte(s)",
1832,STTD,NK,TRUE,"JJ, AS",12/26/2018,1,10:35:00,CLR,Ebb,1,10.4,0.47,438,607,6.44,8.11,12.4,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,ashakya,cstuart,did not have light attenuation sampling equipment,,12/26/2018 10:35,2018,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A0D82120386,Aquatic Ecology,ES1218B0036,Toe Drain at STTD,2016 Yolo Bypass - Nutrient and Chla,ES1218B0350,12/26/2018 10:35,Normal Sample,
1831,LIS,AS,TRUE,NK JJ,12/26/2018,1,11:48:00,CLR,Ebb,1,10.4,0.28,438,606,6,6.54,28.1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,ashakya,cstuart,,,12/26/2018 11:48,2018,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,B9D82851352,Aquatic Ecology,ES1218B0036,Toe Drain YB LISBON,2016 Yolo Bypass - Nutrient and Chla,ES1218B0351,12/26/2018 11:48,Normal Sample,
1833,SHR,MB,TRUE,AS MB NI,12/27/2018,1,10:27:00,CLR,Ebb,1,9.7,0.6,133,188,6.41,10.29,16.8,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,ashakya,cstuart,"Windy. Tested flow at dock- too low to do zoop/drift sampling off of dock, few revs, flowmeter slowly spinning",,12/27/2018 10:27,2018,12,2237,0.05,1679,0.09,1119.1,0.36,558.7,1.45,22.2,,A0200000,Aquatic Ecology,ES1218B0036,SHER,2016 Yolo Bypass - Nutrient and Chla,ES1218B0352,12/27/2018 10:27,Normal Sample,
1832,STTD,NK,TRUE,"JJ, AS",12/26/2018,1,10:35:00,CLR,Ebb,1,10.4,0.47,438,607,6.44,8.11,12.4,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,ashakya,cstuart,did not have light attenuation sampling equipment,,12/26/2018 10:35,2018,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A0D82120386,Aquatic Ecology,ES1218B0036,Toe Drain at STTD,2016 Yolo Bypass - Nutrient and Chla,ES1218B0355,12/26/2018 10:35,"Replicate, Specific Analyte(s)",
1831,LIS,AS,TRUE,NK JJ,12/26/2018,1,11:48:00,CLR,Ebb,1,10.4,0.28,438,606,6,6.54,28.1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,ashakya,cstuart,,,12/26/2018 11:48,2018,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,B9D82851352,Aquatic Ecology,ES1218B0036,Toe Drain YB LISBON,2016 Yolo Bypass - Nutrient and Chla,ES1218B0356,12/26/2018 11:48,"Replicate, Specific Analyte(s)",
1833,SHR,MB,TRUE,AS MB NI,12/27/2018,1,10:27:00,CLR,Ebb,1,9.7,0.6,133,188,6.41,10.29,16.8,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,ashakya,cstuart,"Windy. Tested flow at dock- too low to do zoop/drift sampling off of dock, few revs, flowmeter slowly spinning",,12/27/2018 10:27,2018,12,2237,0.05,1679,0.09,1119.1,0.36,558.7,1.45,22.2,,A0200000,Aquatic Ecology,ES1218B0036,SHER,2016 Yolo Bypass - Nutrient and Chla,ES1218B0357,12/27/2018 10:27,"Replicate, Specific Analyte(s)",
1997,STTD,NI,TRUE,MB CS,12/9/2019,3,10:30:00,CLD,Flood,1,12.5,0.39,421,553,7.47,6.47,26.3,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,acasby,cstuart,,,12/9/2019 10:30,2019,12,2073,0.04,1553.1,0.07,1026.8,0.21,520.2,0.99,20.96,,A0D82120386,Aquatic Ecology,ES1219B0039,Toe Drain at STTD,2016 Yolo Bypass - Nutrient and Chla,ES1219B0494,12/9/2019 10:30,Normal Sample,
1998,LIS,NI,TRUE,MB CS,12/9/2019,3,13:37:00,CLR,Flood,1,13.1,0.27,449,582,7.47,5.86,30.2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,acasby,cstuart,,,12/9/2019 13:37,2019,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,B9D82851352,Aquatic Ecology,ES1219B0039,Toe Drain YB LISBON,2016 Yolo Bypass - Nutrient and Chla,ES1219B0495,12/9/2019 13:37,Normal Sample,
1999,SHR,CS,TRUE,MB JA,12/10/2019,2,9:10:00,CLD,Ebb,1,12,0.45,131,174,7.33,9.27,24.6,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,acasby,cstuart,,,12/10/2019 9:10,2019,12,262.6,0.01,197,0.05,131.6,0.1,65,1.23,2.7,,A0200000,Aquatic Ecology,ES1219B0039,SHER,2016 Yolo Bypass - Nutrient and Chla,ES1219B0496,12/10/2019 9:10,Normal Sample,
1997,STTD,NI,TRUE,MB CS,12/9/2019,3,10:30:00,CLD,Flood,1,12.5,0.39,421,553,7.47,6.47,26.3,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,acasby,cstuart,,,12/9/2019 10:30,2019,12,2073,0.04,1553.1,0.07,1026.8,0.21,520.2,0.99,20.96,,A0D82120386,Aquatic Ecology,ES1219B0039,Toe Drain at STTD,2016 Yolo Bypass - Nutrient and Chla,ES1219B0499,12/9/2019 10:30,"Replicate, Specific Analyte(s)",
1998,LIS,NI,TRUE,MB CS,12/9/2019,3,13:37:00,CLR,Flood,1,13.1,0.27,449,582,7.47,5.86,30.2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,acasby,cstuart,,,12/9/2019 13:37,2019,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,B9D82851352,Aquatic Ecology,ES1219B0039,Toe Drain YB LISBON,2016 Yolo Bypass - Nutrient and Chla,ES1219B0500,12/9/2019 13:37,"Replicate, Specific Analyte(s)",
1999,SHR,CS,TRUE,MB JA,12/10/2019,2,9:10:00,CLD,Ebb,1,12,0.45,131,174,7.33,9.27,24.6,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,acasby,cstuart,,,12/10/2019 9:10,2019,12,262.6,0.01,197,0.05,131.6,0.1,65,1.23,2.7,,A0200000,Aquatic Ecology,ES1219B0039,SHER,2016 Yolo Bypass - Nutrient and Chla,ES1219B0501,12/10/2019 9:10,"Replicate, Specific Analyte(s)",
2001,STTD,CS,TRUE,NI MB,12/26/2019,3,10:15:00,CLR,Ebb,1,9,0.4,453,653,7.48,8.43,20.6,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,acasby,cstuart,,,12/26/2019 10:15,2019,12,1847.8,0.03,1387.5,0.05,930.1,0.18,465.2,1.14,18.67,,A0D82120386,Aquatic Ecology,ES1219B0040,Toe Drain at STTD,2016 Yolo Bypass - Nutrient and Chla,ES1219B0502,12/26/2019 10:15,Normal Sample,
2002,LIS,MB,TRUE,NI CS,12/26/2019,3,12:36:00,CLR,Ebb,1,9,0.4,484,697,7.59,9.25,19,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,acasby,cstuart,,,12/26/2019 12:36,2019,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,B9D82851352,Aquatic Ecology,ES1219B0040,Toe Drain YB LISBON,2016 Yolo Bypass - Nutrient and Chla,ES1219B0503,12/26/2019 12:36,Normal Sample,
2003,SHR,MB,TRUE,TJ CS,12/27/2019,1,9:40:00,CLR,Ebb,1,8.9,0.7,120,175,7.29,10.72,13.2,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,acasby,cstuart,,,12/27/2019 9:40,2019,12,2103,0.04,1543,0.06,1065,0.34,522.8,2,21.5,,A0200000,Aquatic Ecology,ES1219B0040,SHER,2016 Yolo Bypass - Nutrient and Chla,ES1219B0504,12/27/2019 9:40,Normal Sample,
2001,STTD,CS,TRUE,NI MB,12/26/2019,3,10:15:00,CLR,Ebb,1,9,0.4,453,653,7.48,8.43,20.6,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,acasby,cstuart,,,12/26/2019 10:15,2019,12,1847.8,0.03,1387.5,0.05,930.1,0.18,465.2,1.14,18.67,,A0D82120386,Aquatic Ecology,ES1219B0040,Toe Drain at STTD,2016 Yolo Bypass - Nutrient and Chla,ES1219B0507,12/26/2019 10:15,"Replicate, Specific Analyte(s)",
2002,LIS,MB,TRUE,NI CS,12/26/2019,3,12:36:00,CLR,Ebb,1,9,0.4,484,697,7.59,9.25,19,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,acasby,cstuart,,,12/26/2019 12:36,2019,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,B9D82851352,Aquatic Ecology,ES1219B0040,Toe Drain YB LISBON,2016 Yolo Bypass - Nutrient and Chla,ES1219B0508,12/26/2019 12:36,"Replicate, Specific Analyte(s)",
2003,SHR,MB,TRUE,TJ CS,12/27/2019,1,9:40:00,CLR,Ebb,1,8.9,0.7,120,175,7.29,10.72,13.2,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,acasby,cstuart,,,12/27/2019 9:40,2019,12,2103,0.04,1543,0.06,1065,0.34,522.8,2,21.5,,A0200000,Aquatic Ecology,ES1219B0040,SHER,2016 Yolo Bypass - Nutrient and Chla,ES1219B0509,12/27/2019 9:40,"Replicate, Specific Analyte(s)",
281,SHR,,FALSE,"JM,OL,LC,MB",1/6/2010,NA,9:26:00,FOG,,NA,9.6,0.75,132,NA,7.51,10.46,NA,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,1/6/2010 9:26,2010,1,257.1,0.02,192.79,0.04,130.71,0.51,64.77,1.23,25.51,,A0200000,Aquatic Ecology,ESA0110B0002,SHER,Yolo Bypass 2010,ESA0110B0001,1/6/2010 10:28,Normal Sample,
282,STTD,,FALSE,"JM.OL,MB,LC",1/6/2010,NA,11:36:00,FOG,,NA,9.5,0.25,450,NA,7.4,8.43,NA,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,Low flow rotor used,,1/6/2010 11:36,2010,1,433.8,0.02,321,0.05,219.1,0.26,108.11,0.46,42.12,,A0D82120386,Aquatic Ecology,ESA0110B0002,Toe Drain at STTD,Yolo Bypass 2010,ESA0110B0002,1/6/2010 12:00,Normal Sample,
281,SHR,,FALSE,"JM,OL,LC,MB",1/6/2010,NA,9:26:00,FOG,,NA,9.6,0.75,132,NA,7.51,10.46,NA,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,1/6/2010 9:26,2010,1,257.1,0.02,192.79,0.04,130.71,0.51,64.77,1.23,25.51,,A0200000,Aquatic Ecology,ESA0110B0002,SHER,Yolo Bypass 2010,ESA0110B0003,1/6/2010 10:28,Replicate Sample,
282,STTD,,FALSE,"JM.OL,MB,LC",1/6/2010,NA,11:36:00,FOG,,NA,9.5,0.25,450,NA,7.4,8.43,NA,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,Low flow rotor used,,1/6/2010 11:36,2010,1,433.8,0.02,321,0.05,219.1,0.26,108.11,0.46,42.12,,A0D82120386,Aquatic Ecology,ESA0110B0002,Toe Drain at STTD,Yolo Bypass 2010,ESA0110B0004,1/6/2010 12:00,Replicate Sample,
283,SHR,,FALSE,"JM,OL,LC",1/13/2010,NA,9:18:00,CLR,,NA,9.8,0.72,134,NA,7.79,11.03,NA,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,1/13/2010 9:18,2010,1,1708,0.03,1331.9,0.06,873.2,0.42,434.2,2.07,26.55,,A0200000,Aquatic Ecology,ESA0110B0003,SHER,Yolo Bypass 2009,ESA0110B0005,1/13/2010 9:18,Normal Sample,
284,STTD,,FALSE,"JM,OL,LC",1/13/2010,NA,10:56:00,CLR,,NA,10,0.22,478,NA,7.4,8.94,NA,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,Tide went slack during Zoop sampling,,1/13/2010 10:56,2010,1,1880.4,0.02,1407.4,0.06,1940.6,0.15,456.5,0.82,18.84,,A0D82120386,Aquatic Ecology,ESA0110B0003,Toe Drain at STTD,Yolo Bypass 2009,ESA0110B0006,1/13/2010 10:56,Normal Sample,
283,SHR,,FALSE,"JM,OL,LC",1/13/2010,NA,9:18:00,CLR,,NA,9.8,0.72,134,NA,7.79,11.03,NA,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,1/13/2010 9:18,2010,1,1708,0.03,1331.9,0.06,873.2,0.42,434.2,2.07,26.55,,A0200000,Aquatic Ecology,ESA0110B0003,SHER,Yolo Bypass 2009,ESA0110B0007,1/13/2010 9:18,Replicate Sample,
284,STTD,,FALSE,"JM,OL,LC",1/13/2010,NA,10:56:00,CLR,,NA,10,0.22,478,NA,7.4,8.94,NA,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,Tide went slack during Zoop sampling,,1/13/2010 10:56,2010,1,1880.4,0.02,1407.4,0.06,1940.6,0.15,456.5,0.82,18.84,,A0D82120386,Aquatic Ecology,ESA0110B0003,Toe Drain at STTD,Yolo Bypass 2009,ESA0110B0008,1/13/2010 10:56,Replicate Sample,
286,SHR,,FALSE,"JM,OL,LC",1/21/2010,NA,9:10:00,CLD,,NA,9.4,0.09,81,NA,7.67,9.65,NA,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,1/21/2010 9:10,2010,1,135,0.06,105.9,0.08,68.9,0.11,33.8,0.39,1.5,,A0200000,Aquatic Ecology,ESA0110B0007,SHER,Yolo Bypass 2009,ESA0110B0021,1/21/2010 9:12,Normal Sample,
285,STTD,,FALSE,"JM,OL,LC",1/21/2010,NA,11:07:00,RAN,,NA,9,0.04,222,NA,7.5,9.02,NA,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,1/21/2010 11:07,2010,1,129.7,0.03,94.3,0.05,60.8,0.07,32.7,0.26,1.2,,A0D82120386,Aquatic Ecology,ESA0110B0007,Toe Drain at STTD,Yolo Bypass 2009,ESA0110B0022,1/21/2010 11:21,Normal Sample,
287,SHR,,FALSE,"JM,OL,LC",1/26/2010,NA,9:19:00,CLD,,NA,8.5,0.17,101,NA,8.05,10.58,NA,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,1/26/2010 9:19,2010,1,613.7,0.03,482,0.06,316.1,0.13,150.33,0.65,6.24,,A0200000,Aquatic Ecology,ESA0110B0009,SHER,Yolo Bypass 2009,ESA0110B0127,1/26/2010 9:19,Normal Sample,
288,STTD,,FALSE,"JM,OL,LC,MB",1/26/2010,NA,11:25:00,RAN,,NA,8.5,0.11,205,NA,7.79,8.32,NA,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,1/26/2010 11:25,2010,1,359.6,0.02,263.9,0.05,162.3,0.09,99.9,0.42,3.4,,A0D82120386,Aquatic Ecology,ESA0110B0009,Toe Drain at STTD,Yolo Bypass 2009,ESA0110B0128,1/26/2010 11:25,Normal Sample,
445,SHR,,FALSE,"KR,OL,CN,MV",1/12/2011,NA,9:15:00,CLD,,NA,7.6,0.56,101,NA,7,11.1,NA,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,1/12/2011 9:15,2011,1,660.7,0.05,490.7,0.1,326.4,0.26,165.3,1.15,6.26,,A0200000,Aquatic Ecology,ESA0111B0030,SHER,Yolo Bypass 2009,ESA0111B0311,1/12/2011 9:50,Normal Sample,
446,STTD,,FALSE,"KR,OL,MV,CN",1/12/2011,NA,11:15:00,CLD,,NA,6.6,0.27,374,NA,8.04,9.86,NA,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,1/12/2011 11:15,2011,1,1257.6,0.75,946.6,0.25,628.3,0.39,311.8,1.19,12.7,,A0D82120386,Aquatic Ecology,ESA0111B0030,Toe Drain at STTD,Yolo Bypass 2009,ESA0111B0312,1/12/2011 11:15,Normal Sample,
