RunCode,RunName,MeasuringProgram,StationCode,StationName,StationNumber,SAM_Code,SAM_Code_Parent,SampleType,PhysicalDataID,SampleDate.field,SampleDate.WDL,SamplingDate,SamplingTime,SampleNumber,SampleTime,LabOrField,Recorder,Field.Check,Crew,YSI,WeatherCode,Secchi,WaterTemperature,DO,SpCnd,EC,pH,Tide,Microcyst,VegRank,Turb,SurfaceIRR,Depth1,Depth2,Depth3,Depth4,SubSurfaceIRR1,SubSurfaceIRR2,SubSurfaceIRR3,SubSurfaceIRR4,FieldComments_Light,LightData,DriftData,LarvalData,150_ZoopData,50_ZoopData,PhytoData,ChlData,NutrData,FieldComments_WQ,DataCorrectionComments,EnteredBy,QAQCBy
ES0119B0001,2016 Yolo Bypass - Nutrient and Chla,YBFMP,LIS,Toe Drain YB LISBON,B9D82851352,ES0119B0007,ES0119B0002,"Replicate, Specific Analyte(s)",1835,1/8/2019 13:59,1/8/2019 13:59,1/8/2019,13:59:00,,,,CS,TRUE,JJ NI,3,CLD,0.12,9.1,9.12,451,313,7.65,Ebb,1,,98.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,,ashakya,acasby
ES0119B0001,2016 Yolo Bypass - Nutrient and Chla,YBFMP,SHR,SHER,A0200000,ES0119B0003,0,Normal Sample,1834,1/9/2019 9:06,1/9/2019 9:06,1/9/2019,9:06:00,,,,JJ,TRUE,A JJ CS,3,CLD,0.38,8.9,10.62,163,113,7.44,,1,,30.9,808.6,0.04,0.07,0.21,1.04,603.2,401.6,205.5,8.11,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,Higher flows due to recent storms and windy,,ashakya,acasby
ES0119B0001,2016 Yolo Bypass - Nutrient and Chla,YBFMP,SHR,SHER,A0200000,ES0119B0008,ES0119B0003,"Replicate, Specific Analyte(s)",1834,1/9/2019 9:06,1/9/2019 9:06,1/9/2019,9:06:00,,,,JJ,TRUE,A JJ CS,3,CLD,0.38,8.9,10.62,163,113,7.44,,1,,30.9,808.6,0.04,0.07,0.21,1.04,603.2,401.6,205.5,8.11,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,Higher flows due to recent storms and windy,,ashakya,acasby
ES0119B0002,2016 Yolo Bypass - Nutrient and Chla,YBFMP,STTD,Toe Drain at STTD,A0D82120386,ES0119B0009,0,Normal Sample,1838,1/22/2019 11:37,1/22/2019 11:37,1/22/2019,11:37:00,,,,NI,TRUE,JJ AS,2,CLR,0.12,10.6,7.2,374,272,8.25,,1,,147.3,2147,0.06,0.09,0.14,0.37,1658,1074,534.5,21.11,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,High flow 3000+ CFS,Added zoop condition code of 2,ashakya,acasby
ES0119B0002,2016 Yolo Bypass - Nutrient and Chla,YBFMP,STTD,Toe Drain at STTD,A0D82120386,ES0119B0014,ES0119B0009,"Replicate, Specific Analyte(s)",1838,1/22/2019 11:37,1/22/2019 11:37,1/22/2019,11:37:00,,,,NI,TRUE,JJ AS,2,CLR,0.12,10.6,7.2,374,272,8.25,,1,,147.3,2147,0.06,0.09,0.14,0.37,1658,1074,534.5,21.11,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,High flow 3000+ CFS,Added zoop condition code of 2,ashakya,acasby
ES0119B0002,2016 Yolo Bypass - Nutrient and Chla,YBFMP,LIS,Toe Drain YB LISBON,B9D82851352,ES0119B0010,0,Normal Sample,1839,1/22/2019 14:29,1/22/2019 14:29,1/22/2019,14:29:00,,,,JJ,TRUE,NI AS,2,CLR,0.11,10.6,8.17,381,276,7.62,,1,,134.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"High flow, 3000+ cfs",,ashakya,acasby
ES0119B0002,2016 Yolo Bypass - Nutrient and Chla,YBFMP,LIS,Toe Drain YB LISBON,B9D82851352,ES0119B0015,ES0119B0010,"Replicate, Specific Analyte(s)",1839,1/22/2019 14:29,1/22/2019 14:29,1/22/2019,14:29:00,,,,JJ,TRUE,NI AS,2,CLR,0.11,10.6,8.17,381,276,7.62,,1,,134.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"High flow, 3000+ cfs",,ashakya,acasby
ES0119B0002,2016 Yolo Bypass - Nutrient and Chla,YBFMP,SHR,SHER,A0200000,ES0119B0011,0,Normal Sample,1837,1/23/2019 9:45,1/23/2019 9:45,1/23/2019,9:45:00,,,,AS,TRUE,NI JJ,2,CLR,0.14,10.4,9.7,150,108,7.67,,1,,74,2265,0.05,0.07,0.15,0.5,1688.5,1131.8,566.9,22.67,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,condition code for zoop data corrected.,ashakya,acasby
ES0119B0002,2016 Yolo Bypass - Nutrient and Chla,YBFMP,SHR,SHER,A0200000,ES0119B0016,ES0119B0011,"Replicate, Specific Analyte(s)",1837,1/23/2019 9:45,1/23/2019 9:45,1/23/2019,9:45:00,,,,AS,TRUE,NI JJ,2,CLR,0.14,10.4,9.7,150,108,7.67,,1,,74,2265,0.05,0.07,0.15,0.5,1688.5,1131.8,566.9,22.67,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,condition code for zoop data corrected.,ashakya,acasby
ES0219B0003,2016 Yolo Bypass - Nutrient and Chla,YBFMP,SHR,SHER,A0200000,ES0219B0019,0,Normal Sample,1849,2/4/2019 9:16,2/4/2019 9:16,2/4/2019,9:16:00,,,,CS,TRUE,MB JJ,2,CLD,0.33,11.4,9.84,188,140,8.11,Ebb,1,,38.5,3046,0.04,0.09,0.2,0.6,2259,1536,761,34.79,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,,ashakya,cstuart
ES0219B0003,2016 Yolo Bypass - Nutrient and Chla,YBFMP,SHR,SHER,A0200000,ES0219B0024,ES0219B0019,"Replicate, Specific Analyte(s)",1849,2/4/2019 9:16,2/4/2019 9:16,2/4/2019,9:16:00,,,,CS,TRUE,MB JJ,2,CLD,0.33,11.4,9.84,188,140,8.11,Ebb,1,,38.5,3046,0.04,0.09,0.2,0.6,2259,1536,761,34.79,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,,ashakya,cstuart
ES0219B0003,2016 Yolo Bypass - Nutrient and Chla,YBFMP,STTD,Toe Drain at STTD,A0D82120386,ES0219B0022,ES0219B0017,"Replicate, Specific Analyte(s)",1850,2/5/2019 10:25,2/5/2019 10:25,2/5/2019,10:25:00,,,,AS,TRUE,MB NI,3,CLR,0.07,10.4,8.41,458,331,7.6,,1,,120.1,2427,0.06,0.1,0.12,0.4,1810.9,1214,611.8,24.17,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,ashakya,cstuart
ES0219B0003,2016 Yolo Bypass - Nutrient and Chla,YBFMP,STTD,Toe Drain at STTD,A0D82120386,ES0219B0017,0,Normal Sample,1850,2/5/2019 10:25,2/5/2019 10:25,2/5/2019,10:25:00,,,,AS,TRUE,MB NI,3,CLR,0.07,10.4,8.41,458,331,7.6,,1,,120.1,2427,0.06,0.1,0.12,0.4,1810.9,1214,611.8,24.17,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,ashakya,cstuart
ES0219B0003,2016 Yolo Bypass - Nutrient and Chla,YBFMP,LIS,Toe Drain YB LISBON,B9D82851352,ES0219B0023,ES0219B0018,"Replicate, Specific Analyte(s)",1851,2/5/2019 14:50,2/5/2019 14:50,2/5/2019,14:50:00,,,,AS,TRUE,MB NI,3,CLD,0.09,10.4,8.31,413,298,7.89,,1,,153.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,,ashakya,cstuart
ES0219B0003,2016 Yolo Bypass - Nutrient and Chla,YBFMP,LIS,Toe Drain YB LISBON,B9D82851352,ES0219B0018,0,Normal Sample,1851,2/5/2019 14:50,2/5/2019 14:50,2/5/2019,14:50:00,,,,AS,TRUE,MB NI,3,CLD,0.09,10.4,8.31,413,298,7.89,,1,,153.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,,ashakya,cstuart
ES0219B0004,2016 Yolo Bypass - Nutrient and Chla,YBFMP,STTD,Toe Drain at STTD,A0D82120386,ES0219B0030,ES0219B0025,"Replicate, Specific Analyte(s)",1844,2/19/2019 10:34,2/19/2019 10:34,2/19/2019,10:34:00,,,,CS,TRUE,BD AS,1,CLR,0.1,7.6,10.69,103,69,7.81,Overtopping,1,,94.4,2204,0.07,0.11,0.17,0.53,1658.4,1105.6,548,21.16,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,ashakya,acasby
ES0219B0004,2016 Yolo Bypass - Nutrient and Chla,YBFMP,STTD,Toe Drain at STTD,A0D82120386,ES0219B0025,0,Normal Sample,1844,2/19/2019 10:34,2/19/2019 10:34,2/19/2019,10:34:00,,,,CS,TRUE,BD AS,1,CLR,0.1,7.6,10.69,103,69,7.81,Overtopping,1,,94.4,2204,0.07,0.11,0.17,0.53,1658.4,1105.6,548,21.16,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,ashakya,acasby
ES0219B0004,2016 Yolo Bypass - Nutrient and Chla,YBFMP,LIS,Toe Drain YB LISBON,B9D82851352,ES0219B0026,0,Normal Sample,1845,2/19/2019 14:31,2/19/2019 14:31,2/19/2019,14:31:00,,,,CS,TRUE,BD AS,1,CLR,0.11,9,10.61,119,82,7.89,Overtopping,1,,92.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,,ashakya,acasby
ES0219B0004,2016 Yolo Bypass - Nutrient and Chla,YBFMP,LIS,Toe Drain YB LISBON,B9D82851352,ES0219B0031,ES0219B0026,"Replicate, Specific Analyte(s)",1845,2/19/2019 14:31,2/19/2019 14:31,2/19/2019,14:31:00,,,,CS,TRUE,BD AS,1,CLR,0.11,9,10.61,119,82,7.89,Overtopping,1,,92.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,,ashakya,acasby
ES0219B0004,2016 Yolo Bypass - Nutrient and Chla,YBFMP,SHR,SHER,A0200000,ES0219B0027,0,Normal Sample,1843,2/20/2019 9:18,2/20/2019 9:18,2/20/2019,9:18:00,,,,AS,TRUE,MB,2,CLD,0.2,8.5,10.59,127,87,7.47,,1,,57.4,1511.3,0.01,0.05,0.16,0.71,1110.7,754.3,379.8,15.08,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,Sampled from dock,,ashakya,acasby
ES0219B0004,2016 Yolo Bypass - Nutrient and Chla,YBFMP,SHR,SHER,A0200000,ES0219B0032,ES0219B0027,"Replicate, Specific Analyte(s)",1843,2/20/2019 9:18,2/20/2019 9:18,2/20/2019,9:18:00,,,,AS,TRUE,MB,2,CLD,0.2,8.5,10.59,127,87,7.47,,1,,57.4,1511.3,0.01,0.05,0.16,0.71,1110.7,754.3,379.8,15.08,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,Sampled from dock,,ashakya,acasby
ES0219B0005,2016 Yolo Bypass - Nutrient and Chla,YBFMP,STTD,Toe Drain at STTD,A0D82120386,ES0219B0038,ES0219B0033,"Replicate, Specific Analyte(s)",1848,2/26/2019 10:45,2/26/2019 10:45,2/26/2019,10:45:00,,,,NI,TRUE,CS,2,RAN,0.15,9.7,9.46,308,219,7.9,Overtopping,1,,77.9,188.47,0.03,0.08,0.18,0.71,141.51,94.54,46.93,1.9,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,,ashakya,acasby
ES0219B0005,2016 Yolo Bypass - Nutrient and Chla,YBFMP,STTD,Toe Drain at STTD,A0D82120386,ES0219B0033,0,Normal Sample,1848,2/26/2019 10:45,2/26/2019 10:45,2/26/2019,10:45:00,,,,NI,TRUE,CS,2,RAN,0.15,9.7,9.46,308,219,7.9,Overtopping,1,,77.9,188.47,0.03,0.08,0.18,0.71,141.51,94.54,46.93,1.9,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,,ashakya,acasby
ES0219B0005,2016 Yolo Bypass - Nutrient and Chla,YBFMP,LIS,Toe Drain YB LISBON,B9D82851352,ES0219B0034,0,Normal Sample,1846,2/26/2019 12:56,2/26/2019 12:56,2/26/2019,12:56:00,,,,CS,TRUE,NI,2,RAN,0.17,9.7,9.79,314,222,8.28,Overtopping,1,,82.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,,ashakya,acasby
ES0219B0005,2016 Yolo Bypass - Nutrient and Chla,YBFMP,LIS,Toe Drain YB LISBON,B9D82851352,ES0219B0039,ES0219B0034,"Replicate, Specific Analyte(s)",1846,2/26/2019 12:56,2/26/2019 12:56,2/26/2019,12:56:00,,,,CS,TRUE,NI,2,RAN,0.17,9.7,9.79,314,222,8.28,Overtopping,1,,82.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,,ashakya,acasby
ES0219B0005,2016 Yolo Bypass - Nutrient and Chla,YBFMP,SHR,SHER,A0200000,ES0219B0035,0,Normal Sample,1847,2/27/2019 8:40,2/27/2019 8:40,2/27/2019,8:40:00,,,,MN,TRUE,MB,2,RAN,0.2,8.8,11.56,101,170,7.87,Ebb,1,,57.2,330.4,0.06,0.09,0.2,0.63,235.4,162.12,81.02,3.13,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,"SpCnd was entered wrong, 101 is correct.",ashakya,cstuart
ES0219B0005,2016 Yolo Bypass - Nutrient and Chla,YBFMP,SHR,SHER,A0200000,ES0219B0040,ES0219B0035,"Replicate, Specific Analyte(s)",1847,2/27/2019 8:40,2/27/2019 8:40,2/27/2019,8:40:00,,,,MN,TRUE,MB,2,RAN,0.2,8.8,11.56,101,170,7.87,Ebb,1,,57.2,330.4,0.06,0.09,0.2,0.63,235.4,162.12,81.02,3.13,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,"SpCnd was entered wrong, 101 is correct.",ashakya,cstuart
ES0319B0006,2016 Yolo Bypass - Nutrient and Chla,YBFMP,STTD,Toe Drain at STTD,A0D82120386,ES0319B0046,ES0319B0041,"Replicate, Specific Analyte(s)",1841,3/11/2019 11:43,3/11/2019 11:43,3/11/2019,11:43:00,,,,AS,TRUE,NI CS,2,CLR,0.14,11.2,9.64,137,101,NA,Overtopping,1,,74.5,2448,0.09,0.13,0.24,0.71,1837.2,1236,617.3,25.1,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,pH probe giving bad readings,,ashakya,acasby
ES0319B0006,2016 Yolo Bypass - Nutrient and Chla,YBFMP,STTD,Toe Drain at STTD,A0D82120386,ES0319B0041,0,Normal Sample,1841,3/11/2019 11:43,3/11/2019 11:43,3/11/2019,11:43:00,,,,AS,TRUE,NI CS,2,CLR,0.14,11.2,9.64,137,101,NA,Overtopping,1,,74.5,2448,0.09,0.13,0.24,0.71,1837.2,1236,617.3,25.1,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,pH probe giving bad readings,,ashakya,acasby
ES0319B0006,2016 Yolo Bypass - Nutrient and Chla,YBFMP,LIS,Toe Drain YB LISBON,B9D82851352,ES0319B0042,0,Normal Sample,1842,3/11/2019 14:41,3/11/2019 14:41,3/11/2019,14:41:00,,,,CS,TRUE,NI AS,2,CLR,0.16,12.2,9.59,140,105,NA,Overtopping,1,,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,pH reading seemed off- possibily not calibrated correctly.,ashakya,acasby
ES0319B0006,2016 Yolo Bypass - Nutrient and Chla,YBFMP,LIS,Toe Drain YB LISBON,B9D82851352,ES0319B0047,ES0319B0042,"Replicate, Specific Analyte(s)",1842,3/11/2019 14:41,3/11/2019 14:41,3/11/2019,14:41:00,,,,CS,TRUE,NI AS,2,CLR,0.16,12.2,9.59,140,105,NA,Overtopping,1,,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,pH reading seemed off- possibily not calibrated correctly.,ashakya,acasby
ES0319B0006,2016 Yolo Bypass - Nutrient and Chla,YBFMP,SHR,SHER,A0200000,ES0319B0043,0,Normal Sample,1840,3/12/2019 9:12,3/12/2019 9:12,3/12/2019,9:12:00,,,,BD,TRUE,MB,1,CLR,0.3,10.9,10.23,113,82,7.4,,1,,36.2,2128,0.06,0.09,0.25,0.86,1584.6,1061.9,524.2,28.02,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,,ashakya,acasby
ES0319B0006,2016 Yolo Bypass - Nutrient and Chla,YBFMP,SHR,SHER,A0200000,ES0319B0048,ES0319B0043,"Replicate, Specific Analyte(s)",1840,3/12/2019 9:12,3/12/2019 9:12,3/12/2019,9:12:00,,,,BD,TRUE,MB,1,CLR,0.3,10.9,10.23,113,82,7.4,,1,,36.2,2128,0.06,0.09,0.25,0.86,1584.6,1061.9,524.2,28.02,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,,ashakya,acasby
ES0319B0007,2016 Yolo Bypass - Nutrient and Chla,YBFMP,STTD,Toe Drain at STTD,A0D82120386,ES0319B0049,0,Normal Sample,1852,3/20/2019 9:59,3/20/2019 9:59,3/20/2019,9:59:00,,,,CS,TRUE,NI CP,3,RAN,0.22,14.3,9.01,213,170,7.74,Overtopping,1,,27.4,1292.6,0.03,0.06,0.16,1.17,997.1,610.8,323.2,12.04,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,ashakya,acasby
ES0319B0007,2016 Yolo Bypass - Nutrient and Chla,YBFMP,STTD,Toe Drain at STTD,A0D82120386,ES0319B0054,ES0319B0049,"Replicate, Specific Analyte(s)",1852,3/20/2019 9:59,3/20/2019 9:59,3/20/2019,9:59:00,,,,CS,TRUE,NI CP,3,RAN,0.22,14.3,9.01,213,170,7.74,Overtopping,1,,27.4,1292.6,0.03,0.06,0.16,1.17,997.1,610.8,323.2,12.04,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,ashakya,acasby
ES0319B0007,2016 Yolo Bypass - Nutrient and Chla,YBFMP,LIS,Toe Drain YB LISBON,B9D82851352,ES0319B0055,ES0319B0050,"Replicate, Specific Analyte(s)",1853,3/20/2019 14:20,3/20/2019 14:20,3/20/2019,14:20:00,,,,CS,TRUE,CP NI,3,RAN,0.33,14.6,9.7,260,208,7.94,Overtopping,1,,23.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,,ashakya,acasby
ES0319B0007,2016 Yolo Bypass - Nutrient and Chla,YBFMP,LIS,Toe Drain YB LISBON,B9D82851352,ES0319B0050,0,Normal Sample,1853,3/20/2019 14:20,3/20/2019 14:20,3/20/2019,14:20:00,,,,CS,TRUE,CP NI,3,RAN,0.33,14.6,9.7,260,208,7.94,Overtopping,1,,23.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,,ashakya,acasby
ES0319B0007,2016 Yolo Bypass - Nutrient and Chla,YBFMP,SHR,SHER,A0200000,ES0319B0056,ES0319B0051,"Replicate, Specific Analyte(s)",1854,3/21/2019 8:44,3/21/2019 8:44,3/21/2019,8:44:00,,,,cp,TRUE,MB,1,CLR,0.4,12.4,10.35,142,108,7.64,,1,,20.7,1978.4,0.05,0.09,0.24,1.3,1487.6,981.2,496.6,20.4,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,,ashakya,acasby
ES0319B0007,2016 Yolo Bypass - Nutrient and Chla,YBFMP,SHR,SHER,A0200000,ES0319B0051,0,Normal Sample,1854,3/21/2019 8:44,3/21/2019 8:44,3/21/2019,8:44:00,,,,cp,TRUE,MB,1,CLR,0.4,12.4,10.35,142,108,7.64,,1,,20.7,1978.4,0.05,0.09,0.24,1.3,1487.6,981.2,496.6,20.4,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,,ashakya,acasby
ES0319B0008,2016 Yolo Bypass - Nutrient and Chla,YBFMP,STTD,Toe Drain at STTD,A0D82120386,ES0319B0062,ES0319B0057,"Replicate, Specific Analyte(s)",1856,3/28/2019 10:00,3/28/2019 10:00,3/28/2019,10:00:00,,,,NI,TRUE,AS CS,1,CLD,0.28,14,9.02,441,349,8.13,Overtopping,1,,23.3,1604.8,0.05,0.17,0.42,1.22,1229,806.7,401.6,19.4,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,ashakya,acasby
ES0319B0008,2016 Yolo Bypass - Nutrient and Chla,YBFMP,STTD,Toe Drain at STTD,A0D82120386,ES0319B0057,0,Normal Sample,1856,3/28/2019 10:00,3/28/2019 10:00,3/28/2019,10:00:00,,,,NI,TRUE,AS CS,1,CLD,0.28,14,9.02,441,349,8.13,Overtopping,1,,23.3,1604.8,0.05,0.17,0.42,1.22,1229,806.7,401.6,19.4,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,ashakya,acasby
ES0319B0008,2016 Yolo Bypass - Nutrient and Chla,YBFMP,LIS,Toe Drain YB LISBON,B9D82851352,ES0319B0058,0,Normal Sample,1855,3/28/2019 12:52,3/28/2019 12:52,3/28/2019,12:52:00,,,,AS,TRUE,NI CS,1,CLD,0.29,14.7,9.74,463,372,8.28,Overtopping,1,,27.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,,ashakya,acasby
ES0319B0008,2016 Yolo Bypass - Nutrient and Chla,YBFMP,LIS,Toe Drain YB LISBON,B9D82851352,ES0319B0063,ES0319B0058,"Replicate, Specific Analyte(s)",1855,3/28/2019 12:52,3/28/2019 12:52,3/28/2019,12:52:00,,,,AS,TRUE,NI CS,1,CLD,0.29,14.7,9.74,463,372,8.28,Overtopping,1,,27.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,,ashakya,acasby
ES0319B0008,2016 Yolo Bypass - Nutrient and Chla,YBFMP,SHR,SHER,A0200000,ES0319B0064,ES0319B0059,"Replicate, Specific Analyte(s)",1857,3/29/2019 9:05,3/29/2019 9:05,3/29/2019,9:05:00,,,,BD,TRUE,AS,3,CLR,0.3,11.5,10.66,124,98,7.69,,1,,23.4,2048,0.03,0.06,0.27,1.16,1542.6,1022,512.2,20.8,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,,ashakya,acasby
ES0319B0008,2016 Yolo Bypass - Nutrient and Chla,YBFMP,SHR,SHER,A0200000,ES0319B0059,0,Normal Sample,1857,3/29/2019 9:05,3/29/2019 9:05,3/29/2019,9:05:00,,,,BD,TRUE,AS,3,CLR,0.3,11.5,10.66,124,98,7.69,,1,,23.4,2048,0.03,0.06,0.27,1.16,1542.6,1022,512.2,20.8,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,,ashakya,acasby
ES0419B0009,2016 Yolo Bypass - Nutrient and Chla,YBFMP,STTD,Toe Drain at STTD,A0D82120386,ES0419B0065,0,Normal Sample,1859,4/3/2019 10:25,4/3/2019 10:25,4/3/2019,10:25:00,,,,MB,TRUE,NI AS,3,CLD,0.35,14.9,8.83,225,182,7.84,Overtopping,1,,24.8,2184,0.07,0.2,0.38,1.19,1636.2,1082.5,556.3,45.65,CLOUDS ROLLNG IN AND OUT,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,ashakya,acasby
ES0419B0009,2016 Yolo Bypass - Nutrient and Chla,YBFMP,STTD,Toe Drain at STTD,A0D82120386,ES0419B0070,ES0419B0065,"Replicate, Specific Analyte(s)",1859,4/3/2019 10:25,4/3/2019 10:25,4/3/2019,10:25:00,,,,MB,TRUE,NI AS,3,CLD,0.35,14.9,8.83,225,182,7.84,Overtopping,1,,24.8,2184,0.07,0.2,0.38,1.19,1636.2,1082.5,556.3,45.65,CLOUDS ROLLNG IN AND OUT,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,ashakya,acasby
ES0419B0009,2016 Yolo Bypass - Nutrient and Chla,YBFMP,LIS,Toe Drain YB LISBON,B9D82851352,ES0419B0066,0,Normal Sample,1858,4/3/2019 14:31,4/3/2019 14:31,4/3/2019,14:31:00,,,,NI,TRUE,MB AS,3,CLD,0.34,15.3,9.67,261,213,8.9,Overtopping,1,,26.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,Veg code 1,,ashakya,acasby
ES0419B0009,2016 Yolo Bypass - Nutrient and Chla,YBFMP,LIS,Toe Drain YB LISBON,B9D82851352,ES0419B0071,ES0419B0066,"Replicate, Specific Analyte(s)",1858,4/3/2019 14:31,4/3/2019 14:31,4/3/2019,14:31:00,,,,NI,TRUE,MB AS,3,CLD,0.34,15.3,9.67,261,213,8.9,Overtopping,1,,26.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,Veg code 1,,ashakya,acasby
ES0419B0009,2016 Yolo Bypass - Nutrient and Chla,YBFMP,SHR,SHER,A0200000,ES0419B0072,ES0419B0067,"Replicate, Specific Analyte(s)",1860,4/4/2019 9:25,4/4/2019 9:25,4/4/2019,9:25:00,,,,BD,TRUE,MB,3,CLD,0.4,12.6,10.44,115,88,7.47,Ebb,1,,17.9,814.8,0.02,0.04,0.38,1.5,614.1,409.3,203.1,11.6,Do we really need this?- investigate data,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,,ashakya,acasby
ES0419B0009,2016 Yolo Bypass - Nutrient and Chla,YBFMP,SHR,SHER,A0200000,ES0419B0067,0,Normal Sample,1860,4/4/2019 9:25,4/4/2019 9:25,4/4/2019,9:25:00,,,,BD,TRUE,MB,3,CLD,0.4,12.6,10.44,115,88,7.47,Ebb,1,,17.9,814.8,0.02,0.04,0.38,1.5,614.1,409.3,203.1,11.6,Do we really need this?- investigate data,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,,ashakya,acasby
