ACT_UNIT_NAME,SAM_ACT_CODE_OWNER,RUN_CODE,RUN_USER_RUN_NUMBER,RUN_NAME,SAM_USER_STATION_NUM,QST_NUMBER,QST_NAME,QST_FULL_STATION_NAME,STY_DESCRIPTION,KIWQM_SAMPLING_NUMBER,SAM_CODE,SAM_SAM_CODE_PARENT,KIWQM_REPLICATE_NUMBER,SAM_COLLECTION_DATE
Aquatic Ecology,330,ES1218B0036,ES1218B0036,2016 Yolo Bypass - Nutrient and Chla,A0200000,A0200000,SHER,Sacramento River @ Sherwood Harbor,River and Stream,ES1218B0352,ES1218B0352,0,,12/27/2018 10:27
Aquatic Ecology,330,ES1218B0036,ES1218B0036,2016 Yolo Bypass - Nutrient and Chla,Blank; Field,Blank; Field,Blank; Field,Blank; Field,Not Given,ES1218B0353,ES1218B0353,0,,12/26/2018 12:45
Aquatic Ecology,330,ES1218B0036,ES1218B0036,2016 Yolo Bypass - Nutrient and Chla,Blank; Field,Blank; Field,Blank; Field,Blank; Field,Not Given,ES1218B0354,ES1218B0354,0,,12/27/2018 13:00
Aquatic Ecology,330,ES1218B0036,ES1218B0036,2016 Yolo Bypass - Nutrient and Chla,A0D82120386,A0D82120386,Toe Drain at STTD,Toe Drain at Rotary Screw Trap,Broad Water Body,ES1218B0350,ES1218B0355,ES1218B0350,1,12/26/2018 10:35
Aquatic Ecology,330,ES1218B0036,ES1218B0036,2016 Yolo Bypass - Nutrient and Chla,B9D82851352,B9D82851352,Toe Drain YB LISBON,Yolo Bypass Toe Drain Below Lisbon Weir,Broad Water Body,ES1218B0351,ES1218B0356,ES1218B0351,1,12/26/2018 11:48
Aquatic Ecology,330,ES1218B0036,ES1218B0036,2016 Yolo Bypass - Nutrient and Chla,A0200000,A0200000,SHER,Sacramento River @ Sherwood Harbor,River and Stream,ES1218B0352,ES1218B0357,ES1218B0352,1,12/27/2018 10:27
Aquatic Ecology,330,ESA0110B0002,ESA0110B0002,Yolo Bypass 2010,A0200000,A0200000,SHER,Sacramento River @ Sherwood Harbor,River and Stream,ESA0110B0001,ESA0110B0001,0,,1/6/2010 10:28
Aquatic Ecology,330,ESA0110B0002,ESA0110B0002,Yolo Bypass 2010,A0D82120386,A0D82120386,Toe Drain at STTD,Toe Drain at Rotary Screw Trap,Broad Water Body,ESA0110B0002,ESA0110B0002,0,,1/6/2010 12:00
Aquatic Ecology,330,ESA0110B0002,ESA0110B0002,Yolo Bypass 2010,A0200000,A0200000,SHER,Sacramento River @ Sherwood Harbor,River and Stream,0,ESA0110B0003,0,1,1/6/2010 10:28
Aquatic Ecology,330,ESA0110B0002,ESA0110B0002,Yolo Bypass 2010,A0D82120386,A0D82120386,Toe Drain at STTD,Toe Drain at Rotary Screw Trap,Broad Water Body,ESA0110B0002,ESA0110B0004,ESA0110B0002,1,1/6/2010 12:00
Aquatic Ecology,330,ESA0110B0003,ESA0110B0003,Yolo Bypass 2009,A0200000,A0200000,SHER,Sacramento River @ Sherwood Harbor,River and Stream,ESA0110B0005,ESA0110B0005,0,,1/13/2010 9:18
Aquatic Ecology,330,ESA0110B0003,ESA0110B0003,Yolo Bypass 2009,A0D82120386,A0D82120386,Toe Drain at STTD,Toe Drain at Rotary Screw Trap,Broad Water Body,ESA0110B0006,ESA0110B0006,0,,1/13/2010 10:56
Aquatic Ecology,330,ESA0110B0003,ESA0110B0003,Yolo Bypass 2009,A0200000,A0200000,SHER,Sacramento River @ Sherwood Harbor,River and Stream,0,ESA0110B0007,0,1,1/13/2010 9:18
Aquatic Ecology,330,ESA0110B0003,ESA0110B0003,Yolo Bypass 2009,A0D82120386,A0D82120386,Toe Drain at STTD,Toe Drain at Rotary Screw Trap,Broad Water Body,0,ESA0110B0008,0,1,1/13/2010 10:56
Aquatic Ecology,330,ESA0110B0007,ESA0110B0007,Yolo Bypass 2009,A0200000,A0200000,SHER,Sacramento River @ Sherwood Harbor,River and Stream,ESA0110B0021,ESA0110B0021,0,,1/21/2010 9:12
Aquatic Ecology,330,ESA0110B0007,ESA0110B0007,Yolo Bypass 2009,A0D82120386,A0D82120386,Toe Drain at STTD,Toe Drain at Rotary Screw Trap,Broad Water Body,ESA0110B0022,ESA0110B0022,0,,1/21/2010 11:21
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9D81121396,B9D81121396,CACHE SLU A RYER ISL,CACHE SLU A RYER ISL FERRY       ,Broad Water Body,ESA0110B0025,ESA0110B0025,0,,1/28/2010 6:30
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9D81121396,B9D81121396,CACHE SLU A RYER ISL,CACHE SLU A RYER ISL FERRY       ,Broad Water Body,ESA0110B0026,ESA0110B0026,0,,1/28/2010 8:00
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9D81121396,B9D81121396,CACHE SLU A RYER ISL,CACHE SLU A RYER ISL FERRY       ,Broad Water Body,ESA0110B0027,ESA0110B0027,0,,1/28/2010 9:30
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9D81121396,B9D81121396,CACHE SLU A RYER ISL,CACHE SLU A RYER ISL FERRY       ,Broad Water Body,ESA0110B0028,ESA0110B0028,0,,1/28/2010 11:00
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9D81121396,B9D81121396,CACHE SLU A RYER ISL,CACHE SLU A RYER ISL FERRY       ,Broad Water Body,ESA0110B0029,ESA0110B0029,0,,1/28/2010 12:30
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9D81121396,B9D81121396,CACHE SLU A RYER ISL,CACHE SLU A RYER ISL FERRY       ,Broad Water Body,ESA0110B0030,ESA0110B0030,0,,1/28/2010 14:00
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9D81121396,B9D81121396,CACHE SLU A RYER ISL,CACHE SLU A RYER ISL FERRY       ,Broad Water Body,ESA0110B0031,ESA0110B0031,0,,1/28/2010 15:30
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9D81121396,B9D81121396,CACHE SLU A RYER ISL,CACHE SLU A RYER ISL FERRY       ,Broad Water Body,ESA0110B0032,ESA0110B0032,0,,1/28/2010 17:00
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9D81121396,B9D81121396,CACHE SLU A RYER ISL,CACHE SLU A RYER ISL FERRY       ,Broad Water Body,ESA0110B0033,ESA0110B0033,0,,1/28/2010 18:30
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9D81121396,B9D81121396,CACHE SLU A RYER ISL,CACHE SLU A RYER ISL FERRY       ,Broad Water Body,ESA0110B0034,ESA0110B0034,0,,1/28/2010 20:00
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9D81121396,B9D81121396,CACHE SLU A RYER ISL,CACHE SLU A RYER ISL FERRY       ,Broad Water Body,ESA0110B0035,ESA0110B0035,0,,1/28/2010 21:30
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9D81121396,B9D81121396,CACHE SLU A RYER ISL,CACHE SLU A RYER ISL FERRY       ,Broad Water Body,ESA0110B0036,ESA0110B0036,0,,1/28/2010 23:00
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9D81121396,B9D81121396,CACHE SLU A RYER ISL,CACHE SLU A RYER ISL FERRY       ,Broad Water Body,ESA0110B0037,ESA0110B0037,0,,1/29/2010 0:30
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9D81121396,B9D81121396,CACHE SLU A RYER ISL,CACHE SLU A RYER ISL FERRY       ,Broad Water Body,ESA0110B0038,ESA0110B0038,0,,1/29/2010 2:00
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9D81121396,B9D81121396,CACHE SLU A RYER ISL,CACHE SLU A RYER ISL FERRY       ,Broad Water Body,ESA0110B0039,ESA0110B0039,0,,1/29/2010 3:30
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9D81121396,B9D81121396,CACHE SLU A RYER ISL,CACHE SLU A RYER ISL FERRY       ,Broad Water Body,ESA0110B0040,ESA0110B0040,0,,1/29/2010 5:00
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9D81121396,B9D81121396,CACHE SLU A RYER ISL,CACHE SLU A RYER ISL FERRY       ,Broad Water Body,ESA0110B0041,ESA0110B0041,0,,1/29/2010 6:30
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9D81481421,B9D81481421,Lindsey Sl. @ Bridge,Lindsey Slough at Hastings Island Bridge.,Broad Water Body,ESA0110B0042,ESA0110B0042,0,,1/28/2010 6:30
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9D81481421,B9D81481421,Lindsey Sl. @ Bridge,Lindsey Slough at Hastings Island Bridge.,Broad Water Body,ESA0110B0043,ESA0110B0043,0,,1/28/2010 8:00
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9D81481421,B9D81481421,Lindsey Sl. @ Bridge,Lindsey Slough at Hastings Island Bridge.,Broad Water Body,ESA0110B0044,ESA0110B0044,0,,1/28/2010 9:30
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9D81481421,B9D81481421,Lindsey Sl. @ Bridge,Lindsey Slough at Hastings Island Bridge.,Broad Water Body,ESA0110B0045,ESA0110B0045,0,,1/28/2010 11:00
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9D81481421,B9D81481421,Lindsey Sl. @ Bridge,Lindsey Slough at Hastings Island Bridge.,Broad Water Body,ESA0110B0046,ESA0110B0046,0,,1/28/2010 12:30
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9D81481421,B9D81481421,Lindsey Sl. @ Bridge,Lindsey Slough at Hastings Island Bridge.,Broad Water Body,ESA0110B0047,ESA0110B0047,0,,1/28/2010 14:00
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9D81481421,B9D81481421,Lindsey Sl. @ Bridge,Lindsey Slough at Hastings Island Bridge.,Broad Water Body,ESA0110B0048,ESA0110B0048,0,,1/28/2010 15:30
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9D81481421,B9D81481421,Lindsey Sl. @ Bridge,Lindsey Slough at Hastings Island Bridge.,Broad Water Body,ESA0110B0049,ESA0110B0049,0,,1/28/2010 17:00
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9D81481421,B9D81481421,Lindsey Sl. @ Bridge,Lindsey Slough at Hastings Island Bridge.,Broad Water Body,ESA0110B0050,ESA0110B0050,0,,1/28/2010 18:30
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9D81481421,B9D81481421,Lindsey Sl. @ Bridge,Lindsey Slough at Hastings Island Bridge.,Broad Water Body,ESA0110B0051,ESA0110B0051,0,,1/28/2010 20:00
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9D81481421,B9D81481421,Lindsey Sl. @ Bridge,Lindsey Slough at Hastings Island Bridge.,Broad Water Body,ESA0110B0052,ESA0110B0052,0,,1/28/2010 21:30
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9D81481421,B9D81481421,Lindsey Sl. @ Bridge,Lindsey Slough at Hastings Island Bridge.,Broad Water Body,ESA0110B0053,ESA0110B0053,0,,1/28/2010 23:00
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9D81481421,B9D81481421,Lindsey Sl. @ Bridge,Lindsey Slough at Hastings Island Bridge.,Broad Water Body,ESA0110B0054,ESA0110B0054,0,,1/29/2010 0:30
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9D81481421,B9D81481421,Lindsey Sl. @ Bridge,Lindsey Slough at Hastings Island Bridge.,Broad Water Body,ESA0110B0055,ESA0110B0055,0,,1/29/2010 2:00
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9D81481421,B9D81481421,Lindsey Sl. @ Bridge,Lindsey Slough at Hastings Island Bridge.,Broad Water Body,ESA0110B0056,ESA0110B0056,0,,1/29/2010 3:30
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9D81481421,B9D81481421,Lindsey Sl. @ Bridge,Lindsey Slough at Hastings Island Bridge.,Broad Water Body,ESA0110B0057,ESA0110B0057,0,,1/29/2010 5:00
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9D81481421,B9D81481421,Lindsey Sl. @ Bridge,Lindsey Slough at Hastings Island Bridge.,Broad Water Body,ESA0110B0058,ESA0110B0058,0,,1/29/2010 6:30
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9S81431411,B9S81431411,CacheSl@LibIslFy,Cache Slough @ Liberty Island Ferry,Broad Water Body,ESA0110B0059,ESA0110B0059,0,,1/28/2010 6:30
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9S81431411,B9S81431411,CacheSl@LibIslFy,Cache Slough @ Liberty Island Ferry,Broad Water Body,ESA0110B0060,ESA0110B0060,0,,1/28/2010 8:00
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9S81431411,B9S81431411,CacheSl@LibIslFy,Cache Slough @ Liberty Island Ferry,Broad Water Body,ESA0110B0061,ESA0110B0061,0,,1/28/2010 9:30
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9S81431411,B9S81431411,CacheSl@LibIslFy,Cache Slough @ Liberty Island Ferry,Broad Water Body,ESA0110B0062,ESA0110B0062,0,,1/28/2010 11:00
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9S81431411,B9S81431411,CacheSl@LibIslFy,Cache Slough @ Liberty Island Ferry,Broad Water Body,ESA0110B0063,ESA0110B0063,0,,1/28/2010 12:30
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9S81431411,B9S81431411,CacheSl@LibIslFy,Cache Slough @ Liberty Island Ferry,Broad Water Body,ESA0110B0064,ESA0110B0064,0,,1/28/2010 14:00
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9S81431411,B9S81431411,CacheSl@LibIslFy,Cache Slough @ Liberty Island Ferry,Broad Water Body,ESA0110B0065,ESA0110B0065,0,,1/28/2010 15:30
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9S81431411,B9S81431411,CacheSl@LibIslFy,Cache Slough @ Liberty Island Ferry,Broad Water Body,ESA0110B0066,ESA0110B0066,0,,1/28/2010 17:00
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9S81431411,B9S81431411,CacheSl@LibIslFy,Cache Slough @ Liberty Island Ferry,Broad Water Body,ESA0110B0067,ESA0110B0067,0,,1/28/2010 18:30
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9S81431411,B9S81431411,CacheSl@LibIslFy,Cache Slough @ Liberty Island Ferry,Broad Water Body,ESA0110B0068,ESA0110B0068,0,,1/28/2010 20:00
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9S81431411,B9S81431411,CacheSl@LibIslFy,Cache Slough @ Liberty Island Ferry,Broad Water Body,ESA0110B0069,ESA0110B0069,0,,1/28/2010 21:30
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9S81431411,B9S81431411,CacheSl@LibIslFy,Cache Slough @ Liberty Island Ferry,Broad Water Body,ESA0110B0070,ESA0110B0070,0,,1/28/2010 23:00
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9S81431411,B9S81431411,CacheSl@LibIslFy,Cache Slough @ Liberty Island Ferry,Broad Water Body,ESA0110B0071,ESA0110B0071,0,,1/29/2010 0:30
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9S81431411,B9S81431411,CacheSl@LibIslFy,Cache Slough @ Liberty Island Ferry,Broad Water Body,ESA0110B0072,ESA0110B0072,0,,1/29/2010 2:00
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9S81431411,B9S81431411,CacheSl@LibIslFy,Cache Slough @ Liberty Island Ferry,Broad Water Body,ESA0110B0073,ESA0110B0073,0,,1/29/2010 3:30
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9S81431411,B9S81431411,CacheSl@LibIslFy,Cache Slough @ Liberty Island Ferry,Broad Water Body,ESA0110B0074,ESA0110B0074,0,,1/29/2010 5:00
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9S81431411,B9S81431411,CacheSl@LibIslFy,Cache Slough @ Liberty Island Ferry,Broad Water Body,ESA0110B0075,ESA0110B0075,0,,1/29/2010 6:30
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9D81541413,B9D81541413,CACHE SLU BL SHAG SL,CACHE SLU BL SHAG SLU            ,Broad Water Body,ESA0110B0076,ESA0110B0076,0,,1/28/2010 6:30
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9D81541413,B9D81541413,CACHE SLU BL SHAG SL,CACHE SLU BL SHAG SLU            ,Broad Water Body,ESA0110B0077,ESA0110B0077,0,,1/28/2010 8:00
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9D81541413,B9D81541413,CACHE SLU BL SHAG SL,CACHE SLU BL SHAG SLU            ,Broad Water Body,ESA0110B0078,ESA0110B0078,0,,1/28/2010 9:30
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9D81541413,B9D81541413,CACHE SLU BL SHAG SL,CACHE SLU BL SHAG SLU            ,Broad Water Body,ESA0110B0079,ESA0110B0079,0,,1/28/2010 11:00
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9D81541413,B9D81541413,CACHE SLU BL SHAG SL,CACHE SLU BL SHAG SLU            ,Broad Water Body,ESA0110B0080,ESA0110B0080,0,,1/28/2010 12:30
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9D81541413,B9D81541413,CACHE SLU BL SHAG SL,CACHE SLU BL SHAG SLU            ,Broad Water Body,ESA0110B0081,ESA0110B0081,0,,1/28/2010 14:00
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9D81541413,B9D81541413,CACHE SLU BL SHAG SL,CACHE SLU BL SHAG SLU            ,Broad Water Body,ESA0110B0082,ESA0110B0082,0,,1/28/2010 15:30
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9D81541413,B9D81541413,CACHE SLU BL SHAG SL,CACHE SLU BL SHAG SLU            ,Broad Water Body,ESA0110B0083,ESA0110B0083,0,,1/28/2010 17:00
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9D81541413,B9D81541413,CACHE SLU BL SHAG SL,CACHE SLU BL SHAG SLU            ,Broad Water Body,ESA0110B0084,ESA0110B0084,0,,1/28/2010 18:30
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9D81541413,B9D81541413,CACHE SLU BL SHAG SL,CACHE SLU BL SHAG SLU            ,Broad Water Body,ESA0110B0085,ESA0110B0085,0,,1/28/2010 20:00
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9D81541413,B9D81541413,CACHE SLU BL SHAG SL,CACHE SLU BL SHAG SLU            ,Broad Water Body,ESA0110B0086,ESA0110B0086,0,,1/28/2010 21:30
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9D81541413,B9D81541413,CACHE SLU BL SHAG SL,CACHE SLU BL SHAG SLU            ,Broad Water Body,ESA0110B0087,ESA0110B0087,0,,1/28/2010 23:00
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9D81541413,B9D81541413,CACHE SLU BL SHAG SL,CACHE SLU BL SHAG SLU            ,Broad Water Body,ESA0110B0088,ESA0110B0088,0,,1/29/2010 0:30
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9D81541413,B9D81541413,CACHE SLU BL SHAG SL,CACHE SLU BL SHAG SLU            ,Broad Water Body,ESA0110B0089,ESA0110B0089,0,,1/29/2010 2:00
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9D81541413,B9D81541413,CACHE SLU BL SHAG SL,CACHE SLU BL SHAG SLU            ,Broad Water Body,ESA0110B0090,ESA0110B0090,0,,1/29/2010 3:30
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9D81541413,B9D81541413,CACHE SLU BL SHAG SL,CACHE SLU BL SHAG SLU            ,Broad Water Body,ESA0110B0091,ESA0110B0091,0,,1/29/2010 5:00
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9D81541413,B9D81541413,CACHE SLU BL SHAG SL,CACHE SLU BL SHAG SLU            ,Broad Water Body,ESA0110B0092,ESA0110B0092,0,,1/29/2010 6:30
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9S81841416,B9S81841416,Shag Sl @ Lib Is Br,Shag Slough @ Liberty Island Bridge,Broad Water Body,ESA0110B0093,ESA0110B0093,0,,1/28/2010 6:30
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9S81841416,B9S81841416,Shag Sl @ Lib Is Br,Shag Slough @ Liberty Island Bridge,Broad Water Body,ESA0110B0094,ESA0110B0094,0,,1/28/2010 8:00
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9S81841416,B9S81841416,Shag Sl @ Lib Is Br,Shag Slough @ Liberty Island Bridge,Broad Water Body,ESA0110B0095,ESA0110B0095,0,,1/28/2010 9:30
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9S81841416,B9S81841416,Shag Sl @ Lib Is Br,Shag Slough @ Liberty Island Bridge,Broad Water Body,ESA0110B0096,ESA0110B0096,0,,1/28/2010 11:00
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9S81841416,B9S81841416,Shag Sl @ Lib Is Br,Shag Slough @ Liberty Island Bridge,Broad Water Body,ESA0110B0097,ESA0110B0097,0,,1/28/2010 12:30
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9S81841416,B9S81841416,Shag Sl @ Lib Is Br,Shag Slough @ Liberty Island Bridge,Broad Water Body,ESA0110B0098,ESA0110B0098,0,,1/28/2010 14:00
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9S81841416,B9S81841416,Shag Sl @ Lib Is Br,Shag Slough @ Liberty Island Bridge,Broad Water Body,ESA0110B0099,ESA0110B0099,0,,1/28/2010 15:30
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9S81841416,B9S81841416,Shag Sl @ Lib Is Br,Shag Slough @ Liberty Island Bridge,Broad Water Body,ESA0110B0100,ESA0110B0100,0,,1/28/2010 17:00
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9S81841416,B9S81841416,Shag Sl @ Lib Is Br,Shag Slough @ Liberty Island Bridge,Broad Water Body,ESA0110B0101,ESA0110B0101,0,,1/28/2010 18:30
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9S81841416,B9S81841416,Shag Sl @ Lib Is Br,Shag Slough @ Liberty Island Bridge,Broad Water Body,ESA0110B0102,ESA0110B0102,0,,1/28/2010 20:00
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9S81841416,B9S81841416,Shag Sl @ Lib Is Br,Shag Slough @ Liberty Island Bridge,Broad Water Body,ESA0110B0103,ESA0110B0103,0,,1/28/2010 21:30
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9S81841416,B9S81841416,Shag Sl @ Lib Is Br,Shag Slough @ Liberty Island Bridge,Broad Water Body,ESA0110B0104,ESA0110B0104,0,,1/28/2010 23:00
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9S81841416,B9S81841416,Shag Sl @ Lib Is Br,Shag Slough @ Liberty Island Bridge,Broad Water Body,ESA0110B0105,ESA0110B0105,0,,1/29/2010 0:30
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9S81841416,B9S81841416,Shag Sl @ Lib Is Br,Shag Slough @ Liberty Island Bridge,Broad Water Body,ESA0110B0106,ESA0110B0106,0,,1/29/2010 2:00
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9S81841416,B9S81841416,Shag Sl @ Lib Is Br,Shag Slough @ Liberty Island Bridge,Broad Water Body,ESA0110B0107,ESA0110B0107,0,,1/29/2010 3:30
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9S81841416,B9S81841416,Shag Sl @ Lib Is Br,Shag Slough @ Liberty Island Bridge,Broad Water Body,ESA0110B0108,ESA0110B0108,0,,1/29/2010 5:00
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9S81841416,B9S81841416,Shag Sl @ Lib Is Br,Shag Slough @ Liberty Island Bridge,Broad Water Body,ESA0110B0109,ESA0110B0109,0,,1/29/2010 6:30
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9D81431403,B9D81431403,SACRAMENTO SHIP CH A,SACRAMENTO SHIP CH AB CACHE SLU  ,Broad Water Body,ESA0110B0110,ESA0110B0110,0,,1/28/2010 6:30
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9D81431403,B9D81431403,SACRAMENTO SHIP CH A,SACRAMENTO SHIP CH AB CACHE SLU  ,Broad Water Body,ESA0110B0111,ESA0110B0111,0,,1/28/2010 8:00
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9D81431403,B9D81431403,SACRAMENTO SHIP CH A,SACRAMENTO SHIP CH AB CACHE SLU  ,Broad Water Body,ESA0110B0112,ESA0110B0112,0,,1/28/2010 9:30
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9D81431403,B9D81431403,SACRAMENTO SHIP CH A,SACRAMENTO SHIP CH AB CACHE SLU  ,Broad Water Body,ESA0110B0113,ESA0110B0113,0,,1/28/2010 11:00
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9D81431403,B9D81431403,SACRAMENTO SHIP CH A,SACRAMENTO SHIP CH AB CACHE SLU  ,Broad Water Body,ESA0110B0114,ESA0110B0114,0,,1/28/2010 12:30
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9D81431403,B9D81431403,SACRAMENTO SHIP CH A,SACRAMENTO SHIP CH AB CACHE SLU  ,Broad Water Body,ESA0110B0115,ESA0110B0115,0,,1/28/2010 14:00
Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9D81431403,B9D81431403,SACRAMENTO SHIP CH A,SACRAMENTO SHIP CH AB CACHE SLU  ,Broad Water Body,ESA0110B0116,ESA0110B0116,0,,1/28/2010 15:30
