SampleID,SampleDate,SampleTime,StationCode,SamplingArea,SampleMethod,GearID,GearConditionCode,VegetationRank,TrapStatus,Rev.Counter,Region,SeineLength,SeineWidth,SeineDepth,VolumeSeined,HabitatType,SubstrateCode,FieldComments,DataCorrectionComments,OrganismCode,LowestTaxon,Parent,Count,FishIDComments
7875,1/3/2018,9:38:00,STTD,A0D82120386,RSTR,RSTR8,1,NA,Check,18211,NA,NA,NA,NA,NA,NA,NA,NA,NA,SHR,modestus,Exopalaemon,23,NA
7880,1/4/2018,13:31:00,STTD,A0D82120386,RSTR,RSTR8,1,NA,Check,18224,NA,NA,NA,NA,NA,NA,NA,NA,NA,SHR,modestus,Exopalaemon,6,NA
7886,1/5/2018,11:38:00,STTD,A0D82120386,RSTR,RSTR8,1,NA,Pull,18243,NA,NA,NA,NA,NA,NA,NA,NA,NA,SHR,modestus,Exopalaemon,22,NA
7885,1/8/2018,11:16:00,AL4,A0D82971353,BSEIN,SEIN50,1,NA,NA,NA,PCS,27,5,0.8,108,VEG,MUD,NTU readings were jumpy (30-90's) recorded most consistent 3. quite a few small shrimp <25mm,BSEINE NOT RSTR,MSS,beryllina,Menidia,42,NA
7888,1/9/2018,9:10:00,PCS,A0S82801355,FKTR,FKTR,1,NA,Check,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WHC,catus,Ameiurus,452,NA
7889,1/9/2018,10:58:00,STTD,A0D82120386,RSTR,RSTR8,1,NA,Check,18346,NA,NA,NA,NA,NA,NA,NA,Overnight rain,NA,MSS,beryllina,Menidia,6,NA
7897,1/10/2018,9:35:00,PCS,A0S82801355,FKTR,FKTR,1,NA,Check,NA,NA,NA,NA,NA,NA,NA,NA,FLOOD,NA,WHC,catus,Ameiurus,100,NA
7890,1/11/2018,8:53:00,BL1,A0D82801355,BSEIN,SEIN50,1,NA,NA,NA,PCS,27,5,0.3,40.5,VEG,MUD,NA,NA,MSS,beryllina,Menidia,38,NA
7900,1/11/2018,9:36:00,PCS,A0S82801355,FKTR,FKTR,1,NA,Check,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WHC,catus,Ameiurus,159,NA
7969,1/11/2018,12:01:00,STTD,A0D82120386,RSTR,RSTR8,1,NA,Check,19029,NA,NA,NA,NA,NA,NA,NA,flood,NA,SHR,modestus,Exopalaemon,287,NA
7969,1/11/2018,12:01:00,STTD,A0D82120386,RSTR,RSTR8,1,NA,Check,19029,NA,NA,NA,NA,NA,NA,NA,flood,NA,MSS,beryllina,Menidia,42,NA
7969,1/11/2018,12:01:00,STTD,A0D82120386,RSTR,RSTR8,1,NA,Check,19029,NA,NA,NA,NA,NA,NA,NA,flood,NA,TFS,petenense,Dorosoma,6,NA
7899,1/12/2018,8:26:00,PCS,A0S82801355,FKTR,FKTR,1,NA,Pull,NA,NA,NA,NA,NA,NA,NA,NA,EBB,NA,WHC,catus,Ameiurus,69,NA
7898,1/12/2018,10:30:00,STTD,A0D82120386,RSTR,RSTR8,2,NA,Pull,19164,NA,NA,NA,NA,NA,NA,NA,High debris clogged cone. Ebb tide,NA,MSS,beryllina,Menidia,63,NA
7898,1/12/2018,10:30:00,STTD,A0D82120386,RSTR,RSTR8,2,NA,Pull,19164,NA,NA,NA,NA,NA,NA,NA,High debris clogged cone. Ebb tide,NA,SHR,modestus,Exopalaemon,108,NA
7904,1/17/2018,13:45:00,PCS,A0S82801355,FKTR,FKTR,1,NA,Check,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WHC,catus,Ameiurus,131,NA
7904,1/17/2018,13:45:00,PCS,A0S82801355,FKTR,FKTR,1,NA,Check,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C,carpio,Cyprinus,1,NA
7904,1/17/2018,13:45:00,PCS,A0S82801355,FKTR,FKTR,1,NA,Check,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,STB,saxatilis,Morone,1,NA
7901,1/18/2018,11:08:00,PCS,A0S82801355,FKTR,FKTR,1,NA,Check,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WHC,catus,Ameiurus,206,NA
7907,1/19/2018,10:01:00,STTD,A0D82120386,RSTR,RSTR8,2,NA,Pull,19455,NA,NA,NA,NA,NA,NA,NA,"2x4 stuck in cone, preventing rotation. Ebb tide.",NA,SHR,modestus,Exopalaemon,1,NA
7906,1/19/2018,11:19:00,PCS,A0S82801355,FKTR,FKTR,1,NA,Pull,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WHC,catus,Ameiurus,100,NA
7920,1/23/2018,10:51:00,PCS,A0S82801355,FKTR,FKTR,1,NA,Check,NA,NA,NA,NA,NA,NA,NA,NA,FLOOD,NA,WHC,catus,Ameiurus,31,NA
7915,1/24/2018,10:49:00,PCS,A0S82801355,FKTR,FKTR,1,NA,Check,NA,NA,NA,NA,NA,NA,NA,NA,FLOOD,NA,WHC,catus,Ameiurus,109,NA
7912,1/24/2018,12:04:00,AL3,A0D83111353,BSEIN,SEIN50,1,NA,NA,NA,PCS,30,5,0.8,120,VEG,MUD,NA,NA,BGS,macrochirus,Lepomis,1,NA
7912,1/24/2018,12:04:00,AL3,A0D83111353,BSEIN,SEIN50,1,NA,NA,NA,PCS,30,5,0.8,120,VEG,MUD,NA,NA,MSS,beryllina,Menidia,1,NA
7911,1/24/2018,12:35:00,AL1,A0D83271352,BSEIN,SEIN50,1,NA,NA,NA,YB,30,5,0.9,135,VEG,MUD,NA,NA,MSS,beryllina,Menidia,9,NA
7910,1/25/2018,9:17:00,BL1,A0D82801355,BSEIN,SEIN50,1,NA,NA,NA,PCS,27,5,0.7,94.5,VEG,MUD,NA,NA,SHR,modestus,Exopalaemon,12,NA
7909,1/25/2018,9:36:00,PCS,A0S82801355,FKTR,FKTR,1,NA,Check,NA,NA,NA,NA,NA,NA,NA,NA,FLOOD,NA,WHC,catus,Ameiurus,60,NA
7921,1/26/2018,9:15:00,PCS,A0S82801355,FKTR,FKTR,1,NA,Pull,NA,NA,NA,NA,NA,NA,NA,NA,FLOOD,changed from set to pull,WHC,catus,Ameiurus,27,NA
7922,1/30/2018,12:20:00,PCS,A0S82801355,FKTR,FKTR,1,NA,Check,NA,NA,NA,NA,NA,NA,NA,NA,ebb,NA,WHC,catus,Ameiurus,187,NA
7923,1/31/2018,11:30:00,PCS,A0S82801355,FKTR,FKTR,1,NA,Check,NA,NA,NA,NA,NA,NA,NA,NA,ebb,NA,WHC,catus,Ameiurus,94,NA
7924,2/1/2018,11:14:00,PCS,A0S82801355,FKTR,FKTR,1,NA,Check,NA,NA,NA,NA,NA,NA,NA,NA,ebb,ADDED FORK LENGTHS TO MISSING CATCH DATA,WHC,catus,Ameiurus,211,NA
7925,2/2/2018,10:52:00,PCS,A0S82801355,FKTR,FKTR,1,NA,Pull,NA,NA,NA,NA,NA,NA,NA,NA,ebb,NA,WHC,catus,Ameiurus,174,NA
7927,2/6/2018,10:40:00,PCS,A0S82801355,FKTR,FKTR,1,NA,Check,NA,NA,NA,NA,NA,NA,NA,NA,high tide,NA,WHC,catus,Ameiurus,8,NA
7927,2/6/2018,10:40:00,PCS,A0S82801355,FKTR,FKTR,1,NA,Check,NA,NA,NA,NA,NA,NA,NA,NA,high tide,NA,STB,saxatilis,Morone,1,NA
7927,2/6/2018,10:40:00,PCS,A0S82801355,FKTR,FKTR,1,NA,Check,NA,NA,NA,NA,NA,NA,NA,NA,high tide,NA,WHC,catus,Ameiurus,1,NA
7929,2/7/2018,10:51:00,PCS,A0S82801355,FKTR,FKTR,1,NA,Check,NA,NA,NA,NA,NA,NA,NA,NA,high tide,NA,WHC,catus,Ameiurus,36,NA
7928,2/8/2018,9:49:00,PCS,A0S82801355,FKTR,FKTR,1,NA,Check,NA,NA,NA,NA,NA,NA,NA,NA,flood,NA,WHC,catus,Ameiurus,14,NA
7930,2/9/2018,13:15:00,PCS,A0S82801355,FKTR,FKTR,1,NA,Pull,NA,NA,NA,NA,NA,NA,NA,NA,flood,NA,WHC,catus,Ameiurus,11,NA
7948,2/12/2018,12:17:00,BL1,A0D82801355,BSEIN,SEIN50,1,NA,NA,NA,PCS,27,5,0.6,81,NA,MUD,"hitch- genetic fin clip taken, given to UCD",NA,MSS,beryllina,Menidia,17,NA
7948,2/12/2018,12:17:00,BL1,A0D82801355,BSEIN,SEIN50,1,NA,NA,NA,PCS,27,5,0.6,81,NA,MUD,"hitch- genetic fin clip taken, given to UCD",NA,BKS,nigromaculatus,Pomoxis,1,NA
7948,2/12/2018,12:17:00,BL1,A0D82801355,BSEIN,SEIN50,1,NA,NA,NA,PCS,27,5,0.6,81,NA,MUD,"hitch- genetic fin clip taken, given to UCD",NA,SHR,modestus,Exopalaemon,90,NA
7984,2/13/2018,10:04:00,STTD,A0D82120386,RSTR,RSTR8,1,NA,Check,20808,NA,NA,NA,NA,NA,NA,NA,turb calib error- YSI#1- applied a 4.0 NTU correction to data readings,NA,SHR,modestus,Exopalaemon,1,NA
7932,2/13/2018,10:54:00,PCS,A0S82801355,FKTR,FKTR,1,NA,Check,NA,NA,NA,NA,NA,NA,NA,NA,ebb,Checked Turb data w/ LIS CDER -> Did not need to add correction to data JF 2/23/18,WHC,catus,Ameiurus,31,NA
7933,2/14/2018,11:50:00,PCS,A0S82801355,FKTR,FKTR,1,NA,Check,NA,NA,NA,NA,NA,NA,NA,NA,"no YSI -> used sonde data from LIS, EC Data - N/A, ebb","ADDED MISSING FISH: BKB, BRB, TFS",WHC,catus,Ameiurus,67,NA
7934,2/15/2018,11:09:00,PCS,A0S82801355,FKTR,FKTR,1,NA,Check,NA,NA,NA,NA,NA,NA,NA,NA,ebb,added missing time (11:09),WHC,catus,Ameiurus,197,NA
7935,2/16/2018,10:29:00,PCS,A0S82801355,FKTR,FKTR,1,NA,Pull,NA,NA,NA,NA,NA,NA,NA,NA,ebb,NA,WHC,catus,Ameiurus,88,NA
7937,2/21/2018,10:48:00,PCS,A0S82801355,FKTR,FKTR,1,NA,Check,NA,NA,NA,NA,NA,NA,NA,NA,ebb,"Added 1 WHC, fixed FL for TFS",WHC,catus,Ameiurus,4,NA
7939,2/23/2018,10:50:00,PCS,A0S82801355,FKTR,FKTR,1,NA,Pull,NA,NA,NA,NA,NA,NA,NA,NA,flood,NA,WHC,catus,Ameiurus,16,NA
7960,2/26/2018,13:27:00,AL3,A0D83111353,BSEIN,SEIN50,1,NA,NA,NA,PCS,30,5,0.7,105,VEG,MUD,NA,NA,TFS,petenense,Dorosoma,11,NA
7962,2/27/2018,9:17:00,BL1,A0D82801355,BSEIN,SEIN50,1,NA,NA,NA,PCS,27,5,0.3,40.5,VEG,MUD,EXTREMELY WINDY,NA,SHR,modestus,Exopalaemon,6,NA
7962,2/27/2018,9:17:00,BL1,A0D82801355,BSEIN,SEIN50,1,NA,NA,NA,PCS,27,5,0.3,40.5,VEG,MUD,EXTREMELY WINDY,NA,MSS,beryllina,Menidia,10,NA
7941,2/27/2018,10:00:00,PCS,A0S82801355,FKTR,FKTR,1,NA,Check,NA,NA,NA,NA,NA,NA,NA,NA,ebb,NA,WHC,catus,Ameiurus,55,NA
7961,2/27/2018,13:57:00,AL1,A0D83271352,BSEIN,SEIN50,1,NA,NA,NA,YB,32,5,0.8,128,VEG,MUD,TIDE MIGHT BE FLOOD,NA,MSS,beryllina,Menidia,10,NA
7988,2/28/2018,9:54:00,STTD,A0D82120386,RSTR,RSTR8,1,NA,Check,21803,NA,NA,NA,NA,NA,NA,NA,NA,NA,SHR,modestus,Exopalaemon,66,NA
7988,2/28/2018,9:54:00,STTD,A0D82120386,RSTR,RSTR8,1,NA,Check,21803,NA,NA,NA,NA,NA,NA,NA,NA,NA,SHR,modestus,Exopalaemon,9,NA
7942,2/28/2018,11:33:00,PCS,A0S82801355,FKTR,FKTR,1,NA,Check,NA,NA,NA,NA,NA,NA,NA,NA,flood,NA,WHC,catus,Ameiurus,114,NA
7989,3/1/2018,9:51:00,STTD,A0D82120386,RSTR,RSTR8,1,NA,Check,21878,NA,NA,NA,NA,NA,NA,NA,NA,NA,SHR,modestus,Exopalaemon,25,NA
8004,3/1/2018,10:49:00,PCS,A0S82801355,FKTR,FKTR,1,NA,Check,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WHC,catus,Ameiurus,25,NA
7990,3/2/2018,9:48:00,STTD,A0D82120386,RSTR,RSTR8,1,NA,Pull,22355,NA,NA,NA,NA,NA,NA,NA,NA,NA,SHR,modestus,Exopalaemon,16,NA
7990,3/2/2018,9:48:00,STTD,A0D82120386,RSTR,RSTR8,1,NA,Pull,22355,NA,NA,NA,NA,NA,NA,NA,NA,NA,MSS,beryllina,Menidia,12,NA
7943,3/2/2018,10:40:00,PCS,A0S82801355,FKTR,FKTR,1,NA,Pull,NA,NA,NA,NA,NA,NA,NA,NA,"cable over four, trap needs to be adjusted, ebb","Cable over door, adjusted trap upstream and straightened",WHC,catus,Ameiurus,133,NA
7993,3/13/2018,11:25:00,STTD,A0D82120386,RSTR,RSTR8,1,NA,Check,22374,NA,NA,NA,NA,NA,NA,NA,used fyke net- smaller nets not in truck,NA,SHR,modestus,Exopalaemon,1,NA
7997,3/13/2018,13:26:00,AL3,A0D83111353,BSEIN,SEIN50,1,NA,NA,NA,PCS,30,5,0.8,120,NA,MUD,NA,NA,SHR,modestus,Exopalaemon,16,NA
7997,3/13/2018,13:26:00,AL3,A0D83111353,BSEIN,SEIN50,1,NA,NA,NA,PCS,30,5,0.8,120,NA,MUD,NA,NA,BGS,macrochirus,Lepomis,17,NA
7998,3/13/2018,14:02:00,AL1,A0D83271352,BSEIN,SEIN50,1,NA,NA,NA,YB,32,5,0.9,144,NA,MUD,NA,NA,BGS,macrochirus,Lepomis,6,NA
8011,3/14/2018,10:57:00,STTD,A0D82120386,RSTR,RSTR8,1,NA,Check,22570,NA,NA,NA,NA,NA,NA,NA,NA,NA,SHR,modestus,Exopalaemon,8,NA
8003,3/16/2018,9:50:00,STTD,A0D82120386,RSTR,RSTR8,1,NA,Pull,22949,NA,NA,NA,NA,NA,NA,NA,NA,NA,SHR,modestus,Exopalaemon,20,NA
8008,3/16/2018,10:40:00,PCS,A0S82801355,FKTR,FKTR,1,NA,Pull,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WHC,catus,Ameiurus,14,NA
8014,3/20/2018,10:06:00,STTD,A0D82120386,RSTR,RSTR8,1,NA,Check,23086,NA,NA,NA,NA,NA,NA,NA,NA,NA,SHR,modestus,Exopalaemon,44,NA
8017,3/21/2018,10:27:00,STTD,A0D82120386,RSTR,RSTR8,1,NA,Check,23220,NA,NA,NA,NA,NA,NA,NA,ebb,NA,SHR,modestus,Exopalaemon,26,NA
8018,3/22/2018,9:46:00,STTD,A0D82120386,RSTR,RSTR8,1,NA,Check,23493,NA,NA,NA,NA,NA,NA,NA,flood,NA,SHR,modestus,Exopalaemon,46,NA
8020,3/23/2018,8:55:00,STTD,A0D82120386,RSTR,RSTR8,1,NA,Pull,24061,NA,NA,NA,NA,NA,NA,NA,Flood tide,NA,MSS,beryllina,Menidia,1,NA
8020,3/23/2018,8:55:00,STTD,A0D82120386,RSTR,RSTR8,1,NA,Pull,24061,NA,NA,NA,NA,NA,NA,NA,Flood tide,NA,SHR,modestus,Exopalaemon,42,NA
8021,3/23/2018,9:48:00,PCS,A0S82801355,FKTR,FKTR,1,NA,Pull,NA,NA,NA,NA,NA,NA,NA,NA,Flood tide,NA,WHC,catus,Ameiurus,2,NA
8021,3/23/2018,9:48:00,PCS,A0S82801355,FKTR,FKTR,1,NA,Pull,NA,NA,NA,NA,NA,NA,NA,NA,Flood tide,NA,SPLT,macrolepidotus,Pogonichthys,2,NA
8039,3/27/2018,9:55:00,STTD,A0D82120386,RSTR,RSTR8,1,NA,Check,25084,NA,NA,NA,NA,NA,NA,NA,ebb,NA,TFS,petenense,Dorosoma,9,NA
8039,3/27/2018,9:55:00,STTD,A0D82120386,RSTR,RSTR8,1,NA,Check,25084,NA,NA,NA,NA,NA,NA,NA,ebb,NA,MSS,beryllina,Menidia,5,NA
8039,3/27/2018,9:55:00,STTD,A0D82120386,RSTR,RSTR8,1,NA,Check,25084,NA,NA,NA,NA,NA,NA,NA,ebb,NA,SHR,modestus,Exopalaemon,18,NA
8034,3/27/2018,12:03:00,BL1,A0D82801355,BSEIN,SEIN50,1,NA,NA,NA,PCS,27,5,0.5,67.5,NA,MUD,NA,NA,MSS,beryllina,Menidia,68,NA
8034,3/27/2018,12:03:00,BL1,A0D82801355,BSEIN,SEIN50,1,NA,NA,NA,PCS,27,5,0.5,67.5,NA,MUD,NA,NA,SHR,modestus,Exopalaemon,1,NA
8033,3/27/2018,12:26:00,PCS,A0S82801355,FKTR,FKTR,1,NA,Check,NA,NA,NA,NA,NA,NA,NA,NA,Flood tide,NA,WHC,catus,Ameiurus,1,NA
8031,3/28/2018,10:45:00,STTD,A0D82120386,RSTR,RSTR8,1,NA,Check,25930,NA,NA,NA,NA,NA,NA,NA,Ebb tide,entered SHR that were missed during first entry.,MSS,beryllina,Menidia,1,NA
8031,3/28/2018,10:45:00,STTD,A0D82120386,RSTR,RSTR8,1,NA,Check,25930,NA,NA,NA,NA,NA,NA,NA,Ebb tide,entered SHR that were missed during first entry.,SHR,modestus,Exopalaemon,40,NA
8030,3/29/2018,10:17:00,STTD,A0D82120386,RSTR,RSTR8,2,NA,Check,26104,NA,NA,NA,NA,NA,NA,NA,lots of debris stopped the cone; white sturgeon swam into cone while working.  Safely exited from front. Ebb tide,entered missing time,SHR,modestus,Exopalaemon,28,NA
8027,3/30/2018,8:22:00,AL1,A0D83271352,BSEIN,SEIN50,2,NA,NA,NA,YB,30,4,0.7,84,RIP,MUD,bag inside out. Started seine @ stake & moved North,NA,BGS,macrochirus,Lepomis,3,NA
8043,4/3/2018,10:20:00,STTD,A0D82120386,RSTR,RSTR8,1,NA,Check,26765,NA,NA,NA,NA,NA,NA,NA,ebb,NA,SHR,modestus,Exopalaemon,12,NA
8044,4/4/2018,10:50:00,STTD,A0D82120386,RSTR,RSTR8,1,NA,Check,27164,NA,NA,NA,NA,NA,NA,NA,Ebb tide,NA,SHR,modestus,Exopalaemon,30,NA
8046,4/5/2018,10:04:00,STTD,A0D82120386,RSTR,RSTR8,1,NA,Check,27498,NA,NA,NA,NA,NA,NA,NA,"Logs in trap.  Cone not spinning due to flood tide, but debris may have stopped rotation of cone during ebb(?). Tide: Flood/High",added tide info to comments,SHR,modestus,Exopalaemon,1,NA
8055,4/9/2018,13:51:00,FW1,A0D844101381,BSEIN,SEIN50,NA,NA,NA,NA,FW,30,5,0.6,90,RIP,MUD,downstream of original site.  Original site not totally flooded.,NA,TFS,petenense,Dorosoma,100,NA
8077,4/11/2018,12:29:00,STTD,A0D82120386,RSTR,RSTR8,3,NA,Pull,27969,NA,NA,NA,NA,NA,NA,NA,"overtopping, stump and duck weed clogging trap so pulled",NA,MSS,beryllina,Menidia,9,NA
8083,4/12/2018,11:07:00,PCS,A0S82801355,FKTR,FKTR,1,NA,Check,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WHC,catus,Ameiurus,11,NA
8081,4/17/2018,10:12:00,STTD,A0D82120386,RSTR,RSTR8,1,NA,Check,32168,NA,NA,NA,NA,NA,NA,NA,"ebb, 1.6 RPM",NA,SHR,modestus,Exopalaemon,57,NA
8079,4/18/2018,9:58:00,STTD,A0D82120386,RSTR,RSTR8,2,NA,Check,32955,NA,NA,NA,NA,NA,NA,NA,"medium size branches stopped cone, RPM 1.2",NA,SHR,modestus,Exopalaemon,16,NA
8097,4/23/2018,12:19:00,AL3,A0D83111353,BSEIN,SEIN50,1,NA,NA,NA,PCS,30,5,0.8,120,RIP,MUD,NA,NA,BGS,macrochirus,Lepomis,19,NA
8098,4/23/2018,12:53:00,AL1,A0D83271352,BSEIN,SEIN50,1,NA,NA,NA,YB,32,5,0.9,144,RIP,MUD,NA,is length correct?,BGS,macrochirus,Lepomis,17,NA
8084,4/26/2018,9:57:00,STTD,A0D82120386,RSTR,RSTR8,1,NA,Check,34095,NA,NA,NA,NA,NA,NA,NA,"ebb,",NA,SHR,modestus,Exopalaemon,1,NA
8123,5/9/2018,13:07:00,AL1,A0D83271352,BSEIN,SEIN50,1,NA,NA,NA,YB,30,4,0.6,72,VEG,MUD,NA,NA,BGS,macrochirus,Lepomis,11,NA
8120,5/11/2018,8:46:00,STTD,A0D82120386,RSTR,RSTR8,1,NA,Pull,35139,NA,NA,NA,NA,NA,NA,NA,NA,NA,SHR,modestus,Exopalaemon,1,NA
8134,5/18/2018,9:20:00,STTD,A0D82120386,RSTR,RSTR8,1,NA,Pull,35731,NA,NA,NA,NA,NA,NA,NA,NA,NA,MQF,affinis,Gambusia,1,NA
8147,5/24/2018,11:21:00,PCS,A0S82801355,FKTR,FKTR,1,NA,Check,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TFS,petenense,Dorosoma,1,NA
8147,5/24/2018,11:21:00,PCS,A0S82801355,FKTR,FKTR,1,NA,Check,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SASU,occidentalis,Catostomus,1,Approx 340 - 350 mm FL
8162,5/30/2018,11:15:00,STTD,A0D82120386,RSTR,RSTR8,1,NA,Check,35811,NA,NA,NA,NA,NA,NA,NA,NA,NA,SHR,modestus,Exopalaemon,1,NA
8164,5/31/2018,10:10:00,STTD,A0D82120386,RSTR,RSTR8,1,NA,Check,35926,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPLT,macrolepidotus,Pogonichthys,42,NA
8167,6/1/2018,12:25:00,STTD,A0D82120386,RSTR,RSTR8,1,NA,Pull,36275,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPLT,macrolepidotus,Pogonichthys,150,NA
8195,6/11/2018,10:40:00,PCS,A0S82801355,FKTR,FKTR,1,NA,Set,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AMS,sapidissima,Alosa,32,NA
8194,6/12/2018,11:13:00,STTD,A0D82120386,RSTR,RSTR8,1,NA,Check,36338,NA,NA,NA,NA,NA,NA,NA,NA,NA,AMS,sapidissima,Alosa,32,NA
8189,6/14/2018,12:07:00,PCS,A0S82801355,FKTR,FKTR,1,NA,Pull,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TFS,petenense,Dorosoma,1,NA
8188,6/14/2018,13:00:00,AL2,A0D83171352,BSEIN,SEIN50,1,NA,NA,NA,PCS,30,5,0.6,90,VEG,AVG,Extra seine for kids day,NA,BGS,macrochirus,Lepomis,8,NA
8208,6/20/2018,12:15:00,AL1,A0D83271352,BSEIN,SEIN50,1,NA,NA,NA,YB,27,5,0.4,54,RIP,MUD,NA,NA,LP,macrolepida,Percina,1,NA
8224,6/22/2018,12:01:00,BL1,A0D82801355,BSEIN,SEIN50,1,NA,NA,NA,PCS,27,5,0.3,40.5,AG,MUD,NA,NA,MSS,beryllina,Menidia,3,NA
8200,6/26/2018,10:48:00,STTD,A0D82120386,RSTR,RSTR8,1,NA,Check,36673,NA,NA,NA,NA,NA,NA,NA,NA,NA,AMS,sapidissima,Alosa,1,NA
8202,6/27/2018,10:03:00,STTD,A0D82120386,RSTR,RSTR8,1,NA,Check,36725,NA,NA,NA,NA,NA,NA,NA,NA,NA,AMS,sapidissima,Alosa,6,NA
8228,7/3/2018,8:30:00,AL4,A0D82971353,BSEIN,SEIN50,1,NA,NA,NA,PCS,27,5,0.6,81,NA,MUD,cloudy/haze from Yolo/Sonoma wildfires,NA,TFS,petenense,Dorosoma,8,NA
8227,7/3/2018,9:25:00,AL3,A0D83111353,BSEIN,SEIN50,1,NA,NA,NA,PCS,28,5,0.7,98,VEG,MUD,Adjusted length of seine due to primrose overgrowth. Cloudy/haze from yolo/sonoma wildfires,NA,TFS,petenense,Dorosoma,8,NA
8214,7/5/2018,9:13:00,BL4,A0D82131385,BSEIN,SEIN50,2,NA,NA,NA,STB,29,5,1.1,159.5,RIP,MUD,The water was too high and had to decrease width at some points (near tree).,NA,MSS,beryllina,Menidia,13,NA
8213,7/5/2018,10:06:00,BL1,A0D82801355,BSEIN,SEIN50,1,NA,NA,NA,PCS,27,5,0.7,94.5,AG,MUD,NA,NA,TFS,petenense,Dorosoma,28,NA
8247,7/6/2018,10:11:00,BL2,A0D82591364,BSEIN,SEIN50,1,NA,NA,NA,PCS,30,5,0.7,105,RIP,MUD,NA,NA,MSS,beryllina,Menidia,1,NA
8245,7/18/2018,9:12:00,BL1,A0D82801355,BSEIN,SEIN50,1,NA,NA,NA,PCS,27,4,0.9,97.19999695,VEG,MUD,NA,NA,MSS,beryllina,Menidia,6,NA
8244,7/18/2018,9:59:00,AL4,A0D82971353,BSEIN,SEIN50,1,NA,NA,NA,PCS,27,4,0.4,43.20000076,RIP,MUD,NA,NA,MSS,beryllina,Menidia,73,NA
8243,7/18/2018,10:53:00,AL3,A0D83111353,BSEIN,SEIN50,1,NA,NA,NA,PCS,29.5,5,0.4,59,VEG,MUD,seine length shortened due to encroaching primrose,NA,MQF,affinis,Gambusia,1,NA
8243,7/18/2018,10:53:00,AL3,A0D83111353,BSEIN,SEIN50,1,NA,NA,NA,PCS,29.5,5,0.4,59,VEG,MUD,seine length shortened due to encroaching primrose,NA,MSS,beryllina,Menidia,276,NA
8242,7/18/2018,11:40:00,AL1,A0D83271352,BSEIN,SEIN50,1,NA,NA,NA,YB,30,5,0.4,60,VEG,MUD,NA,NA,MSS,beryllina,Menidia,384,NA
8241,7/19/2018,9:00:00,BL4,A0D82131385,BSEIN,SEIN50,2,NA,NA,NA,STB,29,5,0.9,130.5,RIP,MUD,tide was high so seine had to reduce width at some points,"Corrected BKS fork length, changed 99mm to 96mm.",MQF,affinis,Gambusia,1,NA
8241,7/19/2018,9:00:00,BL4,A0D82131385,BSEIN,SEIN50,2,NA,NA,NA,STB,29,5,0.9,130.5,RIP,MUD,tide was high so seine had to reduce width at some points,"Corrected BKS fork length, changed 99mm to 96mm.",MSS,beryllina,Menidia,88,NA
8239,7/20/2018,8:12:00,BL3,A0D82341376,BSEIN,SEIN50,1,NA,NA,NA,STB,28,5,0.6,84,RIP,MUD,NA,Added 1 plus count for LP.,LP,macrolepida,Percina,1,NA
8239,7/20/2018,8:12:00,BL3,A0D82341376,BSEIN,SEIN50,1,NA,NA,NA,STB,28,5,0.6,84,RIP,MUD,NA,Added 1 plus count for LP.,LP,macrolepida,Percina,1,NA
8239,7/20/2018,8:12:00,BL3,A0D82341376,BSEIN,SEIN50,1,NA,NA,NA,STB,28,5,0.6,84,RIP,MUD,NA,Added 1 plus count for LP.,MSS,beryllina,Menidia,24,NA
8238,7/20/2018,8:58:00,BL2,A0D82591364,BSEIN,SEIN50,1,NA,NA,NA,PCS,30,5,0.6,90,RIP,MUD,NA,NA,MSS,beryllina,Menidia,13,NA
8238,7/20/2018,8:58:00,BL2,A0D82591364,BSEIN,SEIN50,1,NA,NA,NA,PCS,30,5,0.6,90,RIP,MUD,NA,NA,SHR,modestus,Exopalaemon,184,NA
8254,8/3/2018,8:31:00,BL4,A0D82131385,BSEIN,SEIN50,1,NA,NA,NA,STB,29,5,1,145,RIP,MUD,NA,NA,MSS,beryllina,Menidia,38,NA
8254,8/3/2018,8:31:00,BL4,A0D82131385,BSEIN,SEIN50,1,NA,NA,NA,STB,29,5,1,145,RIP,MUD,NA,NA,YFG,flavimanus,Acanthogobius,1,NA
8253,8/3/2018,9:24:00,BL3,A0D82341376,BSEIN,SEIN50,1,NA,NA,NA,STB,28,5,1.1,154,RIP,MUD,NA,NA,MSS,beryllina,Menidia,2,NA
8251,8/3/2018,10:18:00,BL1,A0D82801355,BSEIN,SEIN50,1,NA,NA,NA,PCS,27,5,0.8,108,RIP,MUD,NA,NA,SHR,modestus,Exopalaemon,24,NA
