"","SampleID","SampleDate","SampleTime","StationCode","SamplingArea","SampleMethod","GearID","GearConditionCode","VegetationRank","TrapStatus","Rev.Counter","Region","SeineLength","SeineWidth","SeineDepth","VolumeSeined","HabitatType","SubstrateCode","FieldComments","DataCorrectionComments","OrganismCode","LowestTaxon","Parent","Count","FishIDComments"
"5222",6210,"02/10/2015","11:00:00","STTD","A0D82120386","RSTR","RSTR8","3","","Check","46147","","","","","","","","log jam. Trap not spinning.","","MSS","beryllina","Menidia","179",""
"5223",6210,"02/10/2015","11:00:00","STTD","A0D82120386","RSTR","RSTR8","3","","Check","46147","","","","","","","","log jam. Trap not spinning.","","TFS","petenense","Dorosoma","144",""
"5224",6209,"02/10/2015","12:00:00","PCS","A0S82801355","FKTR","FKTR","1","","Check","","","","","","","","","","","WHC","catus","Ameiurus","2",""
"5225",6212,"02/11/2015","10:39:00","STTD","A0D82120386","RSTR","RSTR8","3","","Check","46673","","","","","","","","","","MSS","beryllina","Menidia","27",""
"5226",6211,"02/11/2015","12:10:00","PCS","A0S82801355","FKTR","FKTR","1","","Check","","","","","","","","","STB possible female","","WHC","catus","Ameiurus","12",""
"5227",6213,"02/12/2015","11:20:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","50533","","","","","","","","","","TFS","petenense","Dorosoma","6",""
"5228",6213,"02/12/2015","11:20:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","50533","","","","","","","","","","SHR","modestus","Exopalaemon","40",""
"5229",6213,"02/12/2015","11:20:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","50533","","","","","","","","","","MSS","beryllina","Menidia","196",""
"5230",6213,"02/12/2015","11:20:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","50533","","","","","","","","","","BKS","nigromaculatus","Pomoxis","1",""
"5231",6216,"02/13/2015","09:45:00","PCS","A0S82801355","FKTR","FKTR","1","","Pull","","","","","","","","","","","WHC","catus","Ameiurus","26",""
"5232",6215,"02/13/2015","10:44:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","54142","","","","","","","","","","MSS","beryllina","Menidia","118",""
"5233",6215,"02/13/2015","10:44:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","54142","","","","","","","","","","SHR","modestus","Exopalaemon","9",""
"5234",6219,"02/18/2015","13:58:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","55718","","","","","","","","","","MSS","beryllina","Menidia","6",""
"5235",6219,"02/18/2015","13:58:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","55718","","","","","","","","","","MQF","affinis","Gambusia","11",""
"5236",6219,"02/18/2015","13:58:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","55718","","","","","","","","","","TFS","petenense","Dorosoma","1",""
"5237",6222,"02/19/2015","09:44:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","56773","","","","","","","","foggy","","MSS","beryllina","Menidia","2",""
"5238",6222,"02/19/2015","09:44:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","56773","","","","","","","","foggy","","TFS","petenense","Dorosoma","1",""
"5239",6221,"02/19/2015","10:38:00","PCS","A0S82801355","FKTR","FKTR","1","","Check","","","","","","","","","","","WHC","catus","Ameiurus","11",""
"5240",6223,"02/20/2015","08:58:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","57571","","","","","","","","","","SHR","modestus","Exopalaemon","1",""
"5241",6228,"02/24/2015","12:23:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","58332","","","","","","","","","","SHR","modestus","Exopalaemon","2",""
"5242",6228,"02/24/2015","12:23:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","58332","","","","","","","","","","MSS","beryllina","Menidia","26",""
"5243",6258,"02/25/2015","11:24:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","58738","","","","","","","","","","MSS","beryllina","Menidia","3",""
"5244",6251,"02/25/2015","14:05:00","BL1","A0D82801355","BSEIN","SEIN50","1","","","","PCS","27","5","0.7","94.5","RIP","MUD","","","MSS","beryllina","Menidia","23",""
"5245",6247,"02/26/2015","15:30:00","BL4","A0D82131385","BSEIN","SEIN50","1","","","","STB","29","5","0.8","116","RIP","MUD","","","SHR","modestus","Exopalaemon","1",""
"5246",6262,"02/27/2015","10:10:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","58969","","","","","","","","","","SHR","modestus","Exopalaemon","2",""
"5247",6261,"02/27/2015","11:20:00","PCS","A0S82801355","FKTR","FKTR","1","","Pull","","","","","","","","","","","WHC","catus","Ameiurus","1",""
"5248",6235,"03/03/2015","12:24:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","59406","","","","","","","","","","MSS","beryllina","Menidia","13",""
"5249",6234,"03/04/2015","11:20:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","59736","","","","","","","","","","SHR","modestus","Exopalaemon","15",""
"5250",6234,"03/04/2015","11:20:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","59736","","","","","","","","","","MSS","beryllina","Menidia","24",""
"5251",6231,"03/05/2015","10:16:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","59966","","","","","","","","","","WHC","catus","Ameiurus","1",""
"5252",6231,"03/05/2015","10:16:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","59966","","","","","","","","","","SHR","modestus","Exopalaemon","15",""
"5253",6230,"03/06/2015","08:28:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","60237","","","","","","","","","","MSS","beryllina","Menidia","4",""
"5254",6230,"03/06/2015","08:28:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","60237","","","","","","","","","","SHR","modestus","Exopalaemon","7",""
"5255",6269,"03/11/2015","12:19:00","STTD","A0D82120386","RSTR","RSTR8","2","","Check","60738","","","","","","","","lots of debris; CHNF= 0-63","","MSS","beryllina","Menidia","1",""
"5256",6269,"03/11/2015","12:19:00","STTD","A0D82120386","RSTR","RSTR8","2","","Check","60738","","","","","","","","lots of debris; CHNF= 0-63","","SHR","modestus","Exopalaemon","2",""
"5257",6266,"03/12/2015","10:04:00","AL3","A0D83111353","BSEIN","SEIN50","1","","","","PCS","30","5","0.9","135","VEG","MUD","","","BGS","macrochirus","Lepomis","1",""
"5258",6278,"03/24/2015","13:30:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","62021","","","","","","","","E=eggs; CHNS was dead for a while","","CHN","tshawytscha","Oncorhynchus","1",""
"5259",6278,"03/24/2015","13:30:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","62021","","","","","","","","E=eggs; CHNS was dead for a while","","MSS","beryllina","Menidia","25",""
"5260",6283,"03/25/2015","12:10:00","AL4","A0D82971353","BSEIN","SEIN50","1","","","","PCS","27","5","0.9","121.5","VEG","MUD","CHNF= 0-69 S= 70-94","","MQF","affinis","Gambusia","1",""
"5261",6290,"03/25/2015","14:21:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","62558","","","","","","","","CHN: F= 0-69   S= 70-94","","SHR","modestus","Exopalaemon","8",""
"5262",6290,"03/25/2015","14:21:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","62558","","","","","","","","CHN: F= 0-69   S= 70-94","","MSS","beryllina","Menidia","29",""
"5263",6292,"03/26/2015","12:10:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","62660","","","","","","","","CHNF- 0-70; ODO-7.49","","SHR","modestus","Exopalaemon","7",""
"5264",6297,"04/02/2015","11:03:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","63298","","","","","","","","CHN: F= 33-73  S=74-99","","MSS","beryllina","Menidia","4",""
"5265",6297,"04/02/2015","11:03:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","63298","","","","","","","","CHN: F= 33-73  S=74-99","","SHR","modestus","Exopalaemon","21",""
"5266",6300,"04/03/2015","13:25:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","63614","","","","","","","","SHR, E for eggs; CHNF= 0-73","","MSS","beryllina","Menidia","75",""
"5267",6300,"04/03/2015","13:25:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","63614","","","","","","","","SHR, E for eggs; CHNF= 0-73","","SHR","modestus","Exopalaemon","106",""
"5268",6306,"04/06/2015","09:37:00","AL1","A0D83271352","BSEIN","SEIN50","1","","","","YB","32","4","0.7","89.59999847","VEG","MUD","","","BGS","macrochirus","Lepomis","2",""
"5269",6303,"04/06/2015","13:35:00","BL1","A0D82801355","BSEIN","SEIN50","1","","","","PCS","27","5","0.3","40.5","VEG","MUD","","","MSS","beryllina","Menidia","4",""
"5270",6312,"04/07/2015","10:38:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","63689","","","","","","","","SHR^E=eggs; CHNF=34-75mm CHNS=76-102","","SHR","modestus","Exopalaemon","93",""
"5271",6312,"04/07/2015","10:38:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","63689","","","","","","","","SHR^E=eggs; CHNF=34-75mm CHNS=76-102","","MSS","beryllina","Menidia","1",""
"5272",6314,"04/08/2015","14:14:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","64220","","","","","","","","","","MSS","beryllina","Menidia","31",""
"5273",6314,"04/08/2015","14:14:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","64220","","","","","","","","","","SHR","modestus","Exopalaemon","321",""
"5274",6315,"04/09/2015","09:36:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","64354","","","","","","","","E= eggs; M= milting","","SHR","modestus","Exopalaemon","174",""
"5275",6315,"04/09/2015","09:36:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","64354","","","","","","","","E= eggs; M= milting","","MSS","beryllina","Menidia","1",""
"5276",6319,"04/10/2015","10:06:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","64674","","","","","","","","We caught a goat","","MSS","beryllina","Menidia","4",""
"5277",6319,"04/10/2015","10:06:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","64674","","","","","","","","We caught a goat","","SHR","modestus","Exopalaemon","61",""
"5278",6322,"04/14/2015","09:24:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","64798","","","","","","","","F= 36-79, S= 80-107","","SHR","modestus","Exopalaemon","69",""
"5279",6323,"04/15/2015","09:29:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","65095","","","","","","","","windy condition; S= 80-108","","SHR","modestus","Exopalaemon","507",""
"5280",6324,"04/16/2015","10:00:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","65413","","","","","","","","","","SHR","modestus","Exopalaemon","2276",""
"5281",6332,"04/17/2015","14:18:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","65535","","","","","","","","","","SHR","modestus","Exopalaemon","247",""
"5282",6342,"04/21/2015","09:30:00","YB","A0D83391379","BSEIN","SEIN50","1","","","","YB","25","5","0.7","87.5","AG","MUD","","","MSS","beryllina","Menidia","25",""
"5283",6339,"04/21/2015","11:38:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","65793","","","","","","","","","","SHR","modestus","Exopalaemon","17",""
"5284",6347,"04/22/2015","14:48:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","66310","","","","","","","","SHR^E= eggs; CHNF=38-83mm; CHNS=84-113mm","","CHN","tshawytscha","Oncorhynchus","1",""
"5285",6347,"04/22/2015","14:48:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","66310","","","","","","","","SHR^E= eggs; CHNF=38-83mm; CHNS=84-113mm","","SPLT","macrolepidotus","Pogonichthys","1",""
"5286",6347,"04/22/2015","14:48:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","66310","","","","","","","","SHR^E= eggs; CHNF=38-83mm; CHNS=84-113mm","","SHR","modestus","Exopalaemon","144",""
"5287",6347,"04/22/2015","14:48:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","66310","","","","","","","","SHR^E= eggs; CHNF=38-83mm; CHNS=84-113mm","","MSS","beryllina","Menidia","36",""
"5288",6353,"04/24/2015","10:06:00","STTD","A0D82120386","RSTR","RSTR8","2","","Pull","66661","","","","","","","","log caught in trap; CHN-F 39-84mm","","SHR","modestus","Exopalaemon","2",""
"5289",6353,"04/24/2015","10:06:00","STTD","A0D82120386","RSTR","RSTR8","2","","Pull","66661","","","","","","","","log caught in trap; CHN-F 39-84mm","","MSS","beryllina","Menidia","1",""
"5290",6349,"04/28/2015","09:47:00","STTD","A0D82120386","RSTR","RSTR8","2","","Check","66778","","","","","","","","cone not spinning, lots of debris","","SHR","modestus","Exopalaemon","16",""
"5291",6364,"04/29/2015","12:02:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","66870","","","","","","","","caught larval STB (too small); E= eggs","","SHR","modestus","Exopalaemon","48",""
"5292",6360,"05/01/2015","09:47:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","67152","","","","","","","","chnf= 40-88; chns- 89-120","","SHR","modestus","Exopalaemon","13",""
"5293",6366,"05/05/2015","09:45:00","YB","A0D83391379","BSEIN","SEIN50","2","","","","YB","25","8","0.5","100","AG","MUD","started 8m wide","","BKB","melas","Ameiurus","83",""
"5294",6366,"05/05/2015","09:45:00","YB","A0D83391379","BSEIN","SEIN50","2","","","","YB","25","8","0.5","100","AG","MUD","started 8m wide","","MSS","beryllina","Menidia","13",""
"5295",6365,"05/05/2015","12:29:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","67387","","","","","","","","","","SHR","modestus","Exopalaemon","30",""
"5296",6373,"05/06/2015","08:15:00","AL1","A0D83271352","BSEIN","SEIN50","1","","","","YB","32","5","0.5","80","VEG","MUD","","","BGS","macrochirus","Lepomis","1",""
"5297",6371,"05/06/2015","10:38:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","67496","","","","","","","","CHNF-42-91mm","","SHR","modestus","Exopalaemon","168",""
"5298",6371,"05/06/2015","10:38:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","67496","","","","","","","","CHNF-42-91mm","","STB","saxatilis","Morone","10",""
"5299",6381,"05/07/2015","13:15:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","67816","","","","","","","","","","SHR","modestus","Exopalaemon","62",""
"5300",6382,"05/08/2015","10:32:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","67838","","","","","","","","","","SHR","modestus","Exopalaemon","5",""
"5301",6386,"05/12/2015","09:33:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","67876","","","","","","","","","","STB","saxatilis","Morone","39",""
"5302",6390,"05/13/2015","09:35:00","STTD","A0D82120386","RSTR","RSTR8","2","","Check","67958","","","","","","","","windy; log in cone- not spinning when we arrived; lots (~200) undersized STB","","SHR","modestus","Exopalaemon","13",""
"5303",6390,"05/13/2015","09:35:00","STTD","A0D82120386","RSTR","RSTR8","2","","Check","67958","","","","","","","","windy; log in cone- not spinning when we arrived; lots (~200) undersized STB","","STB","saxatilis","Morone","182",""
"5304",6388,"05/14/2015","09:32:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","68033","","","","","","","","","","SHR","modestus","Exopalaemon","40",""
"5305",6388,"05/14/2015","09:32:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","68033","","","","","","","","","","STB","saxatilis","Morone","131",""
"5306",6392,"05/15/2015","09:50:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","68096","","","","","","","","Slightly windy both smelt alive","","MSS","beryllina","Menidia","1",""
"5307",6392,"05/15/2015","09:50:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","68096","","","","","","","","Slightly windy both smelt alive","","STB","saxatilis","Morone","110",""
"5308",6392,"05/15/2015","09:50:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","68096","","","","","","","","Slightly windy both smelt alive","","SHR","modestus","Exopalaemon","26",""
"5309",6398,"05/19/2015","13:45:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","68278","","","","","","","","One DSM alive, thrown back and not kept.","","STB","saxatilis","Morone","92",""
"5310",6398,"05/19/2015","13:45:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","68278","","","","","","","","One DSM alive, thrown back and not kept.","","SHR","modestus","Exopalaemon","14",""
"5311",6398,"05/19/2015","13:45:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","68278","","","","","","","","One DSM alive, thrown back and not kept.","","MSS","beryllina","Menidia","1",""
"5312",6407,"05/20/2015","13:57:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","68385","","","","","","","","","","SHR","modestus","Exopalaemon","69",""
"5313",6410,"05/21/2015","15:04:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","68574","","","","","","","","","","STB","saxatilis","Morone","56",""
"5314",6410,"05/21/2015","15:04:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","68574","","","","","","","","","","SHR","modestus","Exopalaemon","33",""
"5315",6408,"05/22/2015","08:26:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","68592","","","","","","","","","","STB","saxatilis","Morone","20",""
"5316",6408,"05/22/2015","08:26:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","68592","","","","","","","","","","MSS","beryllina","Menidia","1",""
"5317",6408,"05/22/2015","08:26:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","68592","","","","","","","","","","SHR","modestus","Exopalaemon","50",""
"5318",6415,"05/27/2015","10:26:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","68671","","","","","","","","","","AMS","sapidissima","Alosa","48",""
"5319",6415,"05/27/2015","10:26:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","68671","","","","","","","","","","SHR","modestus","Exopalaemon","1",""
"5320",6415,"05/27/2015","10:26:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","68671","","","","","","","","","","STB","saxatilis","Morone","111",""
"5321",6419,"05/28/2015","10:05:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","68764","","","","","","","","","","SHR","modestus","Exopalaemon","10",""
"5322",6419,"05/28/2015","10:05:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","68764","","","","","","","","","","TFS","petenense","Dorosoma","2",""
"5323",6419,"05/28/2015","10:05:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","68764","","","","","","","","","","STB","saxatilis","Morone","229",""
"5324",6419,"05/28/2015","10:05:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","68764","","","","","","","","","","AMS","sapidissima","Alosa","5",""
"5325",6421,"05/29/2015","10:41:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","68864","","","","","","","","CHN-f=49-106mm; CHN-S=107-144mm; CHN-W=145-269mm","","AMS","sapidissima","Alosa","24",""
"5326",6421,"05/29/2015","10:41:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","68864","","","","","","","","CHN-f=49-106mm; CHN-S=107-144mm; CHN-W=145-269mm","","STB","saxatilis","Morone","55",""
"5327",6424,"06/02/2015","13:45:00","PCS","A0S82801355","FKTR","FKTR","1","","Check","","","","","","","","","","","WHC","catus","Ameiurus","3",""
"5328",6425,"06/02/2015","14:52:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","69178","","","","","","","","","CHANGED DSM TO WAG ON 7/22/16 (MJF)","AMS","sapidissima","Alosa","34",""
"5329",6425,"06/02/2015","14:52:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","69178","","","","","","","","","CHANGED DSM TO WAG ON 7/22/16 (MJF)","SHR","modestus","Exopalaemon","1",""
"5330",6425,"06/02/2015","14:52:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","69178","","","","","","","","","CHANGED DSM TO WAG ON 7/22/16 (MJF)","STB","saxatilis","Morone","45",""
"5331",6429,"06/04/2015","10:41:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","69477","","","","","","","","","","AMS","sapidissima","Alosa","7",""
"5332",6429,"06/04/2015","10:41:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","69477","","","","","","","","","","STB","saxatilis","Morone","1",""
"5333",6429,"06/04/2015","10:41:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","69477","","","","","","","","","","SHR","modestus","Exopalaemon","38",""
"5334",6429,"06/04/2015","10:41:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","69477","","","","","","","","","","TFS","petenense","Dorosoma","31",""
"5335",6452,"06/11/2015","08:55:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","69898","","","","","","","","","","AMS","sapidissima","Alosa","9",""
"5336",6452,"06/11/2015","08:55:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","69898","","","","","","","","","","STB","saxatilis","Morone","60",""
"5337",6443,"06/11/2015","12:52:00","AL4","A0D82971353","BSEIN","SEIN50","1","","","","PCS","27","4","0.2","21.60000038","VEG","MUD","","","LMB","salmoides","Micropterus","21",""
"5338",6442,"06/11/2015","13:24:00","AL3","A0D83111353","BSEIN","SEIN50","","","","","PCS","30","5","0.4","60","VEG","MUD","","","MQF","affinis","Gambusia","5",""
"5339",6441,"06/11/2015","13:55:00","AL2","A0D83171352","BSEIN","SEIN50","2","","","","PCS","28","5","0.6","84","VEG","MUD","A stick stuck in the bag (might have lost some fish)","","MSS","beryllina","Menidia","1",""
"5340",6441,"06/11/2015","13:55:00","AL2","A0D83171352","BSEIN","SEIN50","2","","","","PCS","28","5","0.6","84","VEG","MUD","A stick stuck in the bag (might have lost some fish)","","LMB","salmoides","Micropterus","1",""
"5341",6440,"06/11/2015","14:35:00","AL1","A0D83271352","BSEIN","SEIN50","1","","","","YB","32","4","0.3","38.40000153","VEG","MUD","","","LMB","salmoides","Micropterus","23",""
"5342",6440,"06/11/2015","14:35:00","AL1","A0D83271352","BSEIN","SEIN50","1","","","","YB","32","4","0.3","38.40000153","VEG","MUD","","","MSS","beryllina","Menidia","52",""
"5343",6450,"06/12/2015","08:30:00","STTD","A0D82120386","RSTR","RSTR8","","","Pull","69931","","","","","","","","huge tree stuck on the table","","STB","saxatilis","Morone","20",""
"5344",6458,"06/16/2015","11:54:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","70309","","","","","","","","","","TFS","petenense","Dorosoma","15",""
"5345",6458,"06/16/2015","11:54:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","70309","","","","","","","","","","SHR","modestus","Exopalaemon","1",""
"5346",6458,"06/16/2015","11:54:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","70309","","","","","","","","","","AMS","sapidissima","Alosa","30",""
"5347",6458,"06/16/2015","11:54:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","70309","","","","","","","","","","STB","saxatilis","Morone","82",""
"5348",6464,"06/17/2015","10:02:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","70463","","","","","","","","","","SHR","modestus","Exopalaemon","9",""
"5349",6459,"06/18/2015","11:10:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","70667","","","","","","","","","","SHR","modestus","Exopalaemon","25",""
"5350",6459,"06/18/2015","11:10:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","70667","","","","","","","","","","AMS","sapidissima","Alosa","52",""
"5351",6459,"06/18/2015","11:10:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","70667","","","","","","","","","","MSS","beryllina","Menidia","2",""
"5352",6469,"06/23/2015","10:14:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","70868","","","","","","","","","","STB","saxatilis","Morone","1",""
"5353",6475,"06/24/2015","07:41:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","70887","","","","","","","","","","SHR","modestus","Exopalaemon","1",""
"5354",6471,"06/24/2015","10:47:00","AL4","A0D82971353","BSEIN","SEIN50","1","","","","PCS","27","5","0.5","67.5","VEG","MUD","","","MSS","beryllina","Menidia","10",""
"5355",6479,"06/24/2015","11:22:00","AL3","A0D83111353","BSEIN","SEIN50","1","","","","PCS","30","5","0.5","75","VEG","MUD","","","MSS","beryllina","Menidia","84",""
"5356",6479,"06/24/2015","11:22:00","AL3","A0D83111353","BSEIN","SEIN50","1","","","","PCS","30","5","0.5","75","VEG","MUD","","","MQF","affinis","Gambusia","1",""
"5357",6478,"06/24/2015","11:50:00","AL2","A0D83171352","BSEIN","SEIN50","1","","","","PCS","28","5","0.4","56","VEG","MUD","","","MSS","beryllina","Menidia","245",""
"5358",6478,"06/24/2015","11:50:00","AL2","A0D83171352","BSEIN","SEIN50","1","","","","PCS","28","5","0.4","56","VEG","MUD","","","TFS","petenense","Dorosoma","23",""
"5359",6478,"06/24/2015","11:50:00","AL2","A0D83171352","BSEIN","SEIN50","1","","","","PCS","28","5","0.4","56","VEG","MUD","","","LP","macrolepida","Percina","8",""
"5360",6477,"06/24/2015","12:31:00","AL1","A0D83271352","BSEIN","SEIN50","1","","","","YB","32","4","0.3","38.40000153","VEG","MUD","","","MSS","beryllina","Menidia","18",""
"5361",6477,"06/24/2015","12:31:00","AL1","A0D83271352","BSEIN","SEIN50","1","","","","YB","32","4","0.3","38.40000153","VEG","MUD","","","LMB","salmoides","Micropterus","2",""
"5362",6477,"06/24/2015","12:31:00","AL1","A0D83271352","BSEIN","SEIN50","1","","","","YB","32","4","0.3","38.40000153","VEG","MUD","","","LP","macrolepida","Percina","13",""
"5363",6483,"06/25/2015","10:00:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","70904","","","","","","","","","","MSS","beryllina","Menidia","1",""
"5364",6486,"06/26/2015","08:20:00","YB","A0D83391379","BSEIN","SEIN50","1","","","","YB","25","8","1","200","AG","MUD","","","MQF","affinis","Gambusia","105",""
"5365",6487,"06/26/2015","09:59:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","70948","","","","","","","","","","STB","saxatilis","Morone","1",""
"5366",6487,"06/26/2015","09:59:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","70948","","","","","","","","","","AMS","sapidissima","Alosa","51",""
"5367",6487,"06/26/2015","09:59:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","70948","","","","","","","","","","TFS","petenense","Dorosoma","178",""
"5368",6490,"06/30/2015","09:45:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","71072","","","","","","","","","","TFS","petenense","Dorosoma","35",""
"5369",6490,"06/30/2015","09:45:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","71072","","","","","","","","","","STB","saxatilis","Morone","1",""
"5370",6490,"06/30/2015","09:45:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","71072","","","","","","","","","","AMS","sapidissima","Alosa","202",""
"5371",6499,"07/09/2015","08:42:00","BL3","A0D82341376","BSEIN","SEIN50","1","","","","STB","28","5","0.6","84","RIP","MUD","","","MSS","beryllina","Menidia","1",""
"5372",6499,"07/09/2015","08:42:00","BL3","A0D82341376","BSEIN","SEIN50","1","","","","STB","28","5","0.6","84","RIP","MUD","","","LP","macrolepida","Percina","1",""
"5373",6498,"07/09/2015","09:12:00","BL2","A0D82591364","BSEIN","SEIN50","1","","","","PCS","30","5","0.6","90","RIP","MUD","","","MSS","beryllina","Menidia","103",""
"5374",6497,"07/09/2015","09:45:00","BL1","A0D82801355","BSEIN","SEIN50","1","","","","PCS","27","5","0.4","54","VEG","MUD","","","MSS","beryllina","Menidia","16",""
"5375",6496,"07/09/2015","10:00:00","AL4","A0D82971353","BSEIN","SEIN50","1","","","","PCS","27","5","0.3","40.5","VEG","MUD","","","MSS","beryllina","Menidia","1",""
"5376",6495,"07/09/2015","10:27:00","AL3","A0D83111353","BSEIN","SEIN50","1","","","","PCS","30","5","0.4","60","VEG","MUD","","","MSS","beryllina","Menidia","18",""
"5377",6494,"07/09/2015","10:43:00","AL2","A0D83171352","BSEIN","SEIN50","1","","","","PCS","28","5","0.3","42","VEG","MUD","","","MSS","beryllina","Menidia","16",""
