"","SampleID","SampleDate","SampleTime","StationCode","SampleMethod","OrganismCode","Race","ForkLength","Weight","SampleDate.diet","SampleTime.diet","StationCode.diet","Gear.diet","Race.diet","ForkLength.diet","ForkLengthLabel","Weight.diet","WeightLabel","Fullness","Digestion","WeightStomachFull","WeightStomachEmpty","PreyTaxa","LifeStage","HigherTaxa","PreyCount","WeightPrey","StomachBrokenDamaged","StomachComments","ProcessedBy","QAQCBy","FishTagID"
"1520","7528","04/11/2017","10:40:00","SB2","BSEIN","CHN","S","90","8.39","07/17/2017","09:38:00","","","","90","","8.39","","5","4","0.3863","0.2065","Aphididae","adult","Hemiptera","1","0.001","","","JC","jc","2017Ad_minus-S_002"
"1521","7528","04/11/2017","10:40:00","SB2","BSEIN","CHN","S","90","8.39","07/17/2017","09:38:00","","","","90","","8.39","","5","4","0.3863","0.2065","Diptera","larvae","Diptera","13","0.0471","","","JC","jc","2017Ad_minus-S_002"
"1522","7528","04/11/2017","10:40:00","SB2","BSEIN","CHN","S","90","8.39","07/17/2017","09:38:00","","","","90","","8.39","","5","4","0.3863","0.2065","Insect matter","","Insecta","","0.0807","","","JC","jc","2017Ad_minus-S_002"
"1523","7495","04/11/2017","12:21:00","AL1","BSEIN","CHN","S","81","6.42","09/11/2017","10:17:00","","","","81","","6.42","","6","5","0.423","0.1401","Daphnia pulex/pulicaria grp.","","Cladocera","368","0.258","","","JC","jc","2017Ad_minus-S_003"
"1524","7495","04/11/2017","12:21:00","AL1","BSEIN","CHN","S","81","6.42","09/11/2017","10:17:00","","","","81","","6.42","","6","5","0.423","0.1401","Coenagrionidae","nymph","Odonata","1","0.0027","","","JC","jc","2017Ad_minus-S_003"
"1525","7495","04/11/2017","12:21:00","AL1","BSEIN","CHN","S","81","6.42","09/11/2017","10:17:00","","","","81","","6.42","","6","5","0.423","0.1401","Coleoptera","larvae","Coleoptera","1","3e-04","","","JC","jc","2017Ad_minus-S_003"
"1526","7495","04/11/2017","12:21:00","AL1","BSEIN","CHN","S","81","6.42","09/11/2017","10:17:00","","","","81","","6.42","","6","5","0.423","0.1401","Crangonyx sp","","Amphipoda","1","6e-04","","","JC","jc","2017Ad_minus-S_003"
"1527","7495","04/11/2017","12:21:00","AL1","BSEIN","CHN","S","81","6.42","09/11/2017","10:17:00","","","","81","","6.42","","6","5","0.423","0.1401","Chironomidae","adult","Diptera","6","0.0033","","","JC","jc","2017Ad_minus-S_003"
"1528","7495","04/11/2017","12:21:00","AL1","BSEIN","CHN","S","81","6.42","09/11/2017","10:17:00","","","","81","","6.42","","6","5","0.423","0.1401","Osteichthyes","larvae","Chordata","1","0.0043","","","JC","jc","2017Ad_minus-S_003"
"1529","7495","04/11/2017","12:21:00","AL1","BSEIN","CHN","S","81","6.42","09/11/2017","10:17:00","","","","81","","6.42","","6","5","0.423","0.1401","Ephydridae","adult","Diptera","1","0.0014","","","JC","jc","2017Ad_minus-S_003"
"1530","7495","04/11/2017","12:21:00","AL1","BSEIN","CHN","S","81","6.42","09/11/2017","10:17:00","","","","81","","6.42","","6","5","0.423","0.1401","Unidentified","","Unidentified","","0.006","","","JC","jc","2017Ad_minus-S_003"
"1531","7498","04/11/2017","13:57:00","BL1","BSEIN","CHN","F","77","5.22","09/11/2017","11:05:00","","","","77","","5.22","","5","5","0.2163","0.1009","Daphnia pulex/pulicaria grp.","","Cladocera","150","0.0898","","","JC","jc","2017Ad_plus-F_1652"
"1532","7498","04/11/2017","13:57:00","BL1","BSEIN","CHN","F","77","5.22","09/11/2017","11:05:00","","","","77","","5.22","","5","5","0.2163","0.1009","Ephydridae","adult","Diptera","2","0.0013","","","JC","jc","2017Ad_plus-F_1652"
"1533","7498","04/11/2017","13:57:00","BL1","BSEIN","CHN","F","77","5.22","09/11/2017","11:05:00","","","","77","","5.22","","5","5","0.2163","0.1009","Coenagrionidae","nymph","Odonata","2","0.0036","","","JC","jc","2017Ad_plus-F_1652"
"1534","7498","04/11/2017","13:57:00","BL1","BSEIN","CHN","F","77","5.22","09/11/2017","11:05:00","","","","77","","5.22","","5","5","0.2163","0.1009","Chironomidae","pupae","Diptera","5","0.006","","","JC","jc","2017Ad_plus-F_1652"
"1535","7498","04/11/2017","13:57:00","BL1","BSEIN","CHN","F","77","5.22","09/11/2017","11:05:00","","","","77","","5.22","","5","5","0.2163","0.1009","Animal matter","","Animalia","","0.0088","","","JC","jc","2017Ad_plus-F_1652"
"1536","7498","04/11/2017","13:57:00","BL1","BSEIN","CHN","F","77","5.22","09/11/2017","11:05:00","","","","77","","5.22","","5","5","0.2163","0.1009","Simocephalus sp","","Cladocera","1","2e-04","","","JC","jc","2017Ad_plus-F_1652"
"1537","7526","04/12/2017","15:12:00","BL5","BSEIN","CHN","F","77","6.11","09/11/2017","10:12:00","","","","77","","10.11","","6","5","0.4103","0.1172","Daphnia pulex/pulicaria grp.","","Cladocera","392","0.2216","","","JC","jc","2017Ad_plus-F_1653"
"1538","7526","04/12/2017","15:12:00","BL5","BSEIN","CHN","F","77","6.11","09/11/2017","10:12:00","","","","77","","10.11","","6","5","0.4103","0.1172","Hyalella azteca","","Amphipoda","2","0.0042","","","JC","jc","2017Ad_plus-F_1653"
"1539","7526","04/12/2017","15:12:00","BL5","BSEIN","CHN","F","77","6.11","09/11/2017","10:12:00","","","","77","","10.11","","6","5","0.4103","0.1172","Crangonyx sp","","Amphipoda","6","0.0159","","","JC","jc","2017Ad_plus-F_1653"
"1540","7526","04/12/2017","15:12:00","BL5","BSEIN","CHN","F","77","6.11","09/11/2017","10:12:00","","","","77","","10.11","","6","5","0.4103","0.1172","Aphididae","adult","Hemiptera","6","0.0044","","","JC","jc","2017Ad_plus-F_1653"
"1541","7526","04/12/2017","15:12:00","BL5","BSEIN","CHN","F","77","6.11","09/11/2017","10:12:00","","","","77","","10.11","","6","5","0.4103","0.1172","Chironomidae","larvae","Diptera","2","3e-04","","","JC","jc","2017Ad_plus-F_1653"
"1542","7526","04/12/2017","15:12:00","BL5","BSEIN","CHN","F","77","6.11","09/11/2017","10:12:00","","","","77","","10.11","","6","5","0.4103","0.1172","Animal matter","","Animalia","","0.0048","","","JC","jc","2017Ad_plus-F_1653"
"1543","7527","04/12/2017","16:10:00","BL2","BSEIN","CHN","F","77","5.76","09/11/2017","10:05:00","","","","77","","5.76","","5","4","0.191","0.1229","Hemiptera","nymph","Hemiptera","1","3e-04","","","ATE","jc","2017Ad_plus-F_1654"
"1544","7527","04/12/2017","16:10:00","BL2","BSEIN","CHN","F","77","5.76","09/11/2017","10:05:00","","","","77","","5.76","","5","4","0.191","0.1229","Aranae","","Arachnida","1","6e-04","","","ATE","jc","2017Ad_plus-F_1654"
"1545","7527","04/12/2017","16:10:00","BL2","BSEIN","CHN","F","77","5.76","09/11/2017","10:05:00","","","","77","","5.76","","5","4","0.191","0.1229","Brachycera","adult","Diptera","2","0.0011","","","ATE","jc","2017Ad_plus-F_1654"
"1546","7527","04/12/2017","16:10:00","BL2","BSEIN","CHN","F","77","5.76","09/11/2017","10:05:00","","","","77","","5.76","","5","4","0.191","0.1229","Chironomidae","emergent","Diptera","11","0.0033","","","ATE","jc","2017Ad_plus-F_1654"
"1547","7527","04/12/2017","16:10:00","BL2","BSEIN","CHN","F","77","5.76","09/11/2017","10:05:00","","","","77","","5.76","","5","4","0.191","0.1229","Aphididae","adult","Hemiptera","7","0.0048","","","ATE","jc","2017Ad_plus-F_1654"
"1548","7527","04/12/2017","16:10:00","BL2","BSEIN","CHN","F","77","5.76","09/11/2017","10:05:00","","","","77","","5.76","","5","4","0.191","0.1229","Daphnia pulex/pulicaria grp.","","Cladocera","9","0.0039","","","ATE","jc","2017Ad_plus-F_1654"
"1549","7527","04/12/2017","16:10:00","BL2","BSEIN","CHN","F","77","5.76","09/11/2017","10:05:00","","","","77","","5.76","","5","4","0.191","0.1229","Simocephalus sp","","Cladocera","25","0.0076","","","ATE","jc","2017Ad_plus-F_1654"
"1550","7527","04/12/2017","16:10:00","BL2","BSEIN","CHN","F","77","5.76","09/11/2017","10:05:00","","","","77","","5.76","","5","4","0.191","0.1229","Sida crystallina","","Cladocera","1","0","","","ATE","jc","2017Ad_plus-F_1654"
"1551","7527","04/12/2017","16:10:00","BL2","BSEIN","CHN","F","77","5.76","09/11/2017","10:05:00","","","","77","","5.76","","5","4","0.191","0.1229","Insect matter","","Insecta","","0.0109","","","ATE","jc","2017Ad_plus-F_1654"
"1552","7527","04/12/2017","16:10:00","BL2","BSEIN","CHN","F","77","5.76","09/11/2017","10:05:00","","","","77","","5.76","","5","4","0.191","0.1229","Animal matter","","Animalia","","0.0243","","","ATE","jc","2017Ad_plus-F_1654"
"1553","7532","04/19/2017","08:25:00","FW1","BSEIN","CHN","F","76","4.64","07/17/2017","11:32:00","","","","76","","4.64","","6","3","0.132","0.0901","Chironomidae","emergent","Diptera","11","0.0101","","","BO","jc","2017Ad_plus-F_1655"
"1554","7532","04/19/2017","08:25:00","FW1","BSEIN","CHN","F","76","4.64","07/17/2017","11:32:00","","","","76","","4.64","","6","3","0.132","0.0901","Insect matter","","Insecta","","0.0334","","","BO","jc","2017Ad_plus-F_1655"
"1555","7532","04/19/2017","08:25:00","FW1","BSEIN","CHN","F","76","4.64","07/17/2017","11:32:00","","","","76","","4.64","","6","3","0.132","0.0901","Nematoda","","Nematoda","1","6e-04","","","BO","jc","2017Ad_plus-F_1655"
"1556","7532","04/19/2017","08:25:00","FW1","BSEIN","CHN","F","76","4.64","07/17/2017","11:32:00","","","","76","","4.64","","6","3","0.132","0.0901","Coleoptera","adult","Coleoptera","1","3e-04","","","BO","jc","2017Ad_plus-F_1655"
"1557","7532","04/19/2017","08:25:00","FW1","BSEIN","CHN","F","76","4.64","07/17/2017","11:32:00","","","","76","","4.64","","6","3","0.132","0.0901","Hymenoptera","adult","Hymenoptera","1","2e-04","","","BO","jc","2017Ad_plus-F_1655"
"1558","7531","04/19/2017","09:45:00","SB2","BSEIN","CHN","F","80","5.43","08/28/2017","10:15:00","","","","80","","5.43","","3","3","0.1525","0.1217","Chironomidae","pupae","Diptera","34","0.0112","","","JC","jc","2017Ad_minus-F_001"
"1559","7531","04/19/2017","09:45:00","SB2","BSEIN","CHN","F","80","5.43","08/28/2017","10:15:00","","","","80","","5.43","","3","3","0.1525","0.1217","Chironomidae","larvae","Diptera","12","8e-04","","","JC","jc","2017Ad_minus-F_001"
"1560","7531","04/19/2017","09:45:00","SB2","BSEIN","CHN","F","80","5.43","08/28/2017","10:15:00","","","","80","","5.43","","3","3","0.1525","0.1217","Formicidae","adult","Hymenoptera","1","8e-04","","","JC","jc","2017Ad_minus-F_001"
"1561","7531","04/19/2017","09:45:00","SB2","BSEIN","CHN","F","80","5.43","08/28/2017","10:15:00","","","","80","","5.43","","3","3","0.1525","0.1217","Diptera","larvae","Diptera","3","6e-04","","","JC","jc","2017Ad_minus-F_001"
"1562","7531","04/19/2017","09:45:00","SB2","BSEIN","CHN","F","80","5.43","08/28/2017","10:15:00","","","","80","","5.43","","3","3","0.1525","0.1217","Animal matter","","Animalia","","0.0055","","","JC","jc","2017Ad_minus-F_001"
"1563","7531","04/19/2017","09:45:00","SB2","BSEIN","CHN","F","80","5.43","08/28/2017","10:15:00","","","","80","","5.43","","3","3","0.1525","0.1217","Insect matter","","Insecta","","0.0175","","","JC","jc","2017Ad_minus-F_001"
"1564","7531","04/19/2017","09:45:00","SB2","BSEIN","CHN","F","54","1.72","09/11/2017","09:58:00","","","","54","","1.72","","6","5","0.0678","0.0521","Chironomidae","pupae","Diptera","10","0.0049","","","BO","jc","2017Ad_plus-F_1657"
"1565","7531","04/19/2017","09:45:00","SB2","BSEIN","CHN","F","54","1.72","09/11/2017","09:58:00","","","","54","","1.72","","6","5","0.0678","0.0521","Brachycera","pupae","Diptera","1","0.0017","","","BO","jc","2017Ad_plus-F_1657"
"1566","7531","04/19/2017","09:45:00","SB2","BSEIN","CHN","F","54","1.72","09/11/2017","09:58:00","","","","54","","1.72","","6","5","0.0678","0.0521","Chironomidae","larvae","Diptera","10","0.0052","","","BO","jc","2017Ad_plus-F_1657"
"1567","7531","04/19/2017","09:45:00","SB2","BSEIN","CHN","F","54","1.72","09/11/2017","09:58:00","","","","54","","1.72","","6","5","0.0678","0.0521","Chironomidae","adult","Diptera","1","4e-04","","","BO","jc","2017Ad_plus-F_1657"
"1568","7531","04/19/2017","09:45:00","SB2","BSEIN","CHN","F","54","1.72","09/11/2017","09:58:00","","","","54","","1.72","","6","5","0.0678","0.0521","Insect matter","","Insecta","","0","","","BO","jc","2017Ad_plus-F_1657"
"1569","7531","04/19/2017","09:45:00","SB2","BSEIN","CHN","F","54","1.72","09/11/2017","09:58:00","","","","54","","1.72","","6","5","0.0678","0.0521","Unidentified","","Unidentified","","0.0022","","","BO","jc","2017Ad_plus-F_1657"
"1570","7531","04/19/2017","09:45:00","SB2","BSEIN","CHN","F","79","6.11","08/08/2017","15:07:00","","","","79","","6.11","","5","4","0.2872","0.131","Aranae","","Arachnida","2","0.0073","","","BO","jc","2017Ad_plus-F_1658"
"1571","7531","04/19/2017","09:45:00","SB2","BSEIN","CHN","F","79","6.11","08/08/2017","15:07:00","","","","79","","6.11","","5","4","0.2872","0.131","Dolichopodidae","larvae","Diptera","2","0.0059","","","BO","jc","2017Ad_plus-F_1658"
"1572","7531","04/19/2017","09:45:00","SB2","BSEIN","CHN","F","79","6.11","08/08/2017","15:07:00","","","","79","","6.11","","5","4","0.2872","0.131","Ceratopogonidae","larvae","Diptera","1","0.001","","","BO","jc","2017Ad_plus-F_1658"
"1573","7531","04/19/2017","09:45:00","SB2","BSEIN","CHN","F","79","6.11","08/08/2017","15:07:00","","","","79","","6.11","","5","4","0.2872","0.131","Chironomidae","larvae","Diptera","75","0.0224","","","BO","jc","2017Ad_plus-F_1658"
"1574","7531","04/19/2017","09:45:00","SB2","BSEIN","CHN","F","79","6.11","08/08/2017","15:07:00","","","","79","","6.11","","5","4","0.2872","0.131","Chironomidae","pupae","Diptera","80","0.0828","","","BO","jc","2017Ad_plus-F_1658"
"1575","7531","04/19/2017","09:45:00","SB2","BSEIN","CHN","F","79","6.11","08/08/2017","15:07:00","","","","79","","6.11","","5","4","0.2872","0.131","Gammaridea","","Amphipoda","2","0.0017","","","BO","jc","2017Ad_plus-F_1658"
"1576","7531","04/19/2017","09:45:00","SB2","BSEIN","CHN","F","79","6.11","08/08/2017","15:07:00","","","","79","","6.11","","5","4","0.2872","0.131","Brachycera","larvae","Diptera","4","0.0011","","","BO","jc","2017Ad_plus-F_1658"
"1577","7531","04/19/2017","09:45:00","SB2","BSEIN","CHN","F","79","6.11","08/08/2017","15:07:00","","","","79","","6.11","","5","4","0.2872","0.131","Calanoida","","Calanoida","1","0","","","BO","jc","2017Ad_plus-F_1658"
"1578","7531","04/19/2017","09:45:00","SB2","BSEIN","CHN","F","79","6.11","08/08/2017","15:07:00","","","","79","","6.11","","5","4","0.2872","0.131","Brachycera","adult","Diptera","1","9e-04","","","BO","jc","2017Ad_plus-F_1658"
"1579","7531","04/19/2017","09:45:00","SB2","BSEIN","CHN","F","79","6.11","08/08/2017","15:07:00","","","","79","","6.11","","5","4","0.2872","0.131","Hymenoptera","adult","Hymenoptera","1","9e-04","","","BO","jc","2017Ad_plus-F_1658"
"1580","7531","04/19/2017","09:45:00","SB2","BSEIN","CHN","F","79","6.11","08/08/2017","15:07:00","","","","79","","6.11","","5","4","0.2872","0.131","Eurycercus sp","","Cladocera","1","3e-04","","","BO","jc","2017Ad_plus-F_1658"
"1581","7531","04/19/2017","09:45:00","SB2","BSEIN","CHN","F","79","6.11","08/08/2017","15:07:00","","","","79","","6.11","","5","4","0.2872","0.131","Osphranticum labronectum","","Calanoida","1","0","","","BO","jc","2017Ad_plus-F_1658"
"1582","7531","04/19/2017","09:45:00","SB2","BSEIN","CHN","F","79","6.11","08/08/2017","15:07:00","","","","79","","6.11","","5","4","0.2872","0.131","Tipulidae","larvae","Diptera","1","4e-04","","","BO","jc","2017Ad_plus-F_1658"
"1583","7531","04/19/2017","09:45:00","SB2","BSEIN","CHN","F","79","6.11","08/08/2017","15:07:00","","","","79","","6.11","","5","4","0.2872","0.131","Corixidae","adult","Hemiptera","1","0.0055","","","BO","jc","2017Ad_plus-F_1658"
"1584","7531","04/19/2017","09:45:00","SB2","BSEIN","CHN","F","78","5.27","08/08/2017","15:28:00","","","","78","","5.27","","4","5","0.125","0.1029","Unidentified","","Unidentified","","0.0069","","","BO","jc","2017Ad_plus-F_1659"
"1585","7531","04/19/2017","09:45:00","SB2","BSEIN","CHN","F","78","5.27","08/08/2017","15:28:00","","","","78","","5.27","","4","5","0.125","0.1029","Chironomidae","larvae","Diptera","39","0.0089","","","BO","jc","2017Ad_plus-F_1659"
"1586","7531","04/19/2017","09:45:00","SB2","BSEIN","CHN","F","78","5.27","08/08/2017","15:28:00","","","","78","","5.27","","4","5","0.125","0.1029","Chironomidae","pupae","Diptera","27","0.0058","","","BO","jc","2017Ad_plus-F_1659"
"1587","7531","04/19/2017","09:45:00","SB2","BSEIN","CHN","F","78","5.27","08/08/2017","15:28:00","","","","78","","5.27","","4","5","0.125","0.1029","Insect matter","","Insecta","1","0.001","","","BO","jc","2017Ad_plus-F_1659"
"1588","7531","04/19/2017","09:45:00","SB2","BSEIN","CHN","F","78","5.27","08/08/2017","15:28:00","","","","78","","5.27","","4","5","0.125","0.1029","Cyclopoida","","Cyclopoida","1","0","","","BO","jc","2017Ad_plus-F_1659"
"1589","7777","04/25/2017","10:37:00","SB2","BSEIN","CHN","S","92","8.9","08/09/2017","14:02:00","","","","92","","8.9","","5","5","0.415","0.1348","Corixidae","adult","Hemiptera","1","0.0048","","","ATE","jc","2017Ad_plus-S_132"
"1590","7777","04/25/2017","10:37:00","SB2","BSEIN","CHN","S","92","8.9","08/09/2017","14:02:00","","","","92","","8.9","","5","5","0.415","0.1348","Aphididae","adult","Hemiptera","2","0.0024","","","ATE","jc","2017Ad_plus-S_132"
"1591","7777","04/25/2017","10:37:00","SB2","BSEIN","CHN","S","92","8.9","08/09/2017","14:02:00","","","","92","","8.9","","5","5","0.415","0.1348","Insecta","larvae","Insecta","2","0.0018","","","ATE","jc","2017Ad_plus-S_132"
"1592","7777","04/25/2017","10:37:00","SB2","BSEIN","CHN","S","92","8.9","08/09/2017","14:02:00","","","","92","","8.9","","5","5","0.415","0.1348","Ephydridae","adult","Diptera","1","0.0016","","","ATE","jc","2017Ad_plus-S_132"
"1593","7777","04/25/2017","10:37:00","SB2","BSEIN","CHN","S","92","8.9","08/09/2017","14:02:00","","","","92","","8.9","","5","5","0.415","0.1348","Chironomidae","pupae","Diptera","217","0.0965","","","ATE","jc","2017Ad_plus-S_132"
"1594","7777","04/25/2017","10:37:00","SB2","BSEIN","CHN","S","92","8.9","08/09/2017","14:02:00","","","","92","","8.9","","5","5","0.415","0.1348","Chironomidae","emergent","Diptera","132","0.0998","","","ATE","jc","2017Ad_plus-S_132"
"1595","7534","04/27/2017","11:25:00","BL5","BSEIN","CHN","S","98","10.9","08/09/2017","14:26:00","","","","98","","10.9","","6","5","0.5362","0.2183","Crangonyx sp","","Amphipoda","3","0.0048","","","JC","jc","2017Ad_minus-S_004"
"1596","7534","04/27/2017","11:25:00","BL5","BSEIN","CHN","S","98","10.9","08/09/2017","14:26:00","","","","98","","10.9","","6","5","0.5362","0.2183","Hyalella azteca","","Amphipoda","1","0.0014","","","JC","jc","2017Ad_minus-S_004"
"1597","7534","04/27/2017","11:25:00","BL5","BSEIN","CHN","S","98","10.9","08/09/2017","14:26:00","","","","98","","10.9","","6","5","0.5362","0.2183","Osteichthyes","larvae","Chordata","4","0.0496","","","JC","jc","2017Ad_minus-S_004"
"1598","7534","04/27/2017","11:25:00","BL5","BSEIN","CHN","S","98","10.9","08/09/2017","14:26:00","","","","98","","10.9","","6","5","0.5362","0.2183","Chironomidae","larvae","Diptera","1","2e-04","","","JC","jc","2017Ad_minus-S_004"
"1599","7534","04/27/2017","11:25:00","BL5","BSEIN","CHN","S","98","10.9","08/09/2017","14:26:00","","","","98","","10.9","","6","5","0.5362","0.2183","Coenagrionidae","nymph","Odonata","6","0.1865","","","JC","jc","2017Ad_minus-S_004"
"1600","7534","04/27/2017","11:25:00","BL5","BSEIN","CHN","S","98","10.9","08/09/2017","14:26:00","","","","98","","10.9","","6","5","0.5362","0.2183","Daphnia sp","","Cladocera","1","0","","","JC","jc","2017Ad_minus-S_004"
"1601","7534","04/27/2017","11:25:00","BL5","BSEIN","CHN","S","98","10.9","08/09/2017","14:26:00","","","","98","","10.9","","6","5","0.5362","0.2183","Unidentified","","Unidentified","","0.0197","","","JC","jc","2017Ad_minus-S_004"
"1602","7533","04/27/2017","12:25:00","BL5","BSEIN","CHN","F","65","3.31","09/08/2017","15:38:00","","","","65","","3.31","","6","5","0.1709","0.0476","Chironomidae","adult","Diptera","4","0.0094","","","BO","jc","2017Ad_plus-F_1661"
"1603","7533","04/27/2017","12:25:00","BL5","BSEIN","CHN","F","65","3.31","09/08/2017","15:38:00","","","","65","","3.31","","6","5","0.1709","0.0476","Daphnia pulex/pulicaria grp.","","Cladocera","2","5e-04","","","BO","jc","2017Ad_plus-F_1661"
"1604","7533","04/27/2017","12:25:00","BL5","BSEIN","CHN","F","65","3.31","09/08/2017","15:38:00","","","","65","","3.31","","6","5","0.1709","0.0476","Chironomidae","larvae","Diptera","5","0.0014","","","BO","jc","2017Ad_plus-F_1661"
"1605","7533","04/27/2017","12:25:00","BL5","BSEIN","CHN","F","65","3.31","09/08/2017","15:38:00","","","","65","","3.31","","6","5","0.1709","0.0476","Chironomidae","pupae","Diptera","31","0.0851","","","BO","jc","2017Ad_plus-F_1661"
"1606","7533","04/27/2017","12:25:00","BL5","BSEIN","CHN","F","65","3.31","09/08/2017","15:38:00","","","","65","","3.31","","6","5","0.1709","0.0476","Unidentified","","Unidentified","","0.0037","","","BO","jc","2017Ad_plus-F_1661"
"1607","7533","04/27/2017","12:25:00","BL5","BSEIN","CHN","F","65","3.31","09/08/2017","15:38:00","","","","65","","3.31","","6","5","0.1709","0.0476","Sida crystallina","","Cladocera","1","1e-04","","","BO","jc","2017Ad_plus-F_1661"
"1608","7533","04/27/2017","12:25:00","BL5","BSEIN","CHN","F","81","6.02","09/08/2017","16:04:00","","","","81","","6.02","","4","4","0.1571","0.1143","Crangonyx sp","","Amphipoda","6","0.011","","","BO","jc","2017Ad_plus-F_1662"
"1609","7533","04/27/2017","12:25:00","BL5","BSEIN","CHN","F","81","6.02","09/08/2017","16:04:00","","","","81","","6.02","","4","4","0.1571","0.1143","Animal matter","","Animalia","","0.0213","","","BO","jc","2017Ad_plus-F_1662"
"1610","7533","04/27/2017","12:25:00","BL5","BSEIN","CHN","F","81","6.02","09/08/2017","16:04:00","","","","81","","6.02","","4","4","0.1571","0.1143","Hyalella azteca","","Amphipoda","3","0.007","","","BO","jc","2017Ad_plus-F_1662"
"1611","7533","04/27/2017","12:25:00","BL5","BSEIN","CHN","F","81","6.02","09/08/2017","16:04:00","","","","81","","6.02","","4","4","0.1571","0.1143","Chironomidae","larvae","Diptera","1","1e-04","","","BO","jc","2017Ad_plus-F_1662"
"1612","7533","04/27/2017","12:25:00","BL5","BSEIN","CHN","F","81","6.02","09/08/2017","16:04:00","","","","81","","6.02","","4","4","0.1571","0.1143","Chironomidae","emergent","Diptera","2","0.002","","","BO","jc","2017Ad_plus-F_1662"
"1613","7533","04/27/2017","12:25:00","BL5","BSEIN","CHN","F","81","6.02","09/08/2017","16:04:00","","","","81","","6.02","","4","4","0.1571","0.1143","Daphnia pulex/pulicaria grp.","","Cladocera","1","0","","","BO","jc","2017Ad_plus-F_1662"
"1614","7533","04/27/2017","12:25:00","BL5","BSEIN","CHN","F","81","6.02","09/08/2017","16:04:00","","","","81","","6.02","","4","4","0.1571","0.1143","Simocephalus sp","","Cladocera","2","0","","","BO","jc","2017Ad_plus-F_1662"
"1615","7533","04/27/2017","12:25:00","BL5","BSEIN","CHN","F","81","6.02","09/08/2017","16:04:00","","","","81","","6.02","","4","4","0.1571","0.1143","Odonata","nymph","Odonata","1","0.0028","","","BO","jc","2017Ad_plus-F_1662"
"1616","7533","04/27/2017","12:25:00","BL5","BSEIN","CHN","F","79","6.34","","","","","","79","","6.14","","6","5","0.2662","0.0915","Chironomidae","pupae","Diptera","57","0.1015","","","JC","jc","2017Ad_plus-F_1663"
"1617","7533","04/27/2017","12:25:00","BL5","BSEIN","CHN","F","79","6.34","","","","","","79","","6.14","","6","5","0.2662","0.0915","Chironomidae","larvae","Diptera","5","0.0022","","","JC","jc","2017Ad_plus-F_1663"
"1618","7533","04/27/2017","12:25:00","BL5","BSEIN","CHN","F","79","6.34","","","","","","79","","6.14","","6","5","0.2662","0.0915","Chironomidae","adult","Diptera","1","0.0015","","","JC","jc","2017Ad_plus-F_1663"
"1619","7533","04/27/2017","12:25:00","BL5","BSEIN","CHN","F","79","6.34","","","","","","79","","6.14","","6","5","0.2662","0.0915","Hyalella azteca","","Amphipoda","4","0.0111","","","JC","jc","2017Ad_plus-F_1663"
"1620","7533","04/27/2017","12:25:00","BL5","BSEIN","CHN","F","79","6.34","","","","","","79","","6.14","","6","5","0.2662","0.0915","Crangonyx sp","","Amphipoda","8","0.0128","","","JC","jc","2017Ad_plus-F_1663"
"1621","7533","04/27/2017","12:25:00","BL5","BSEIN","CHN","F","79","6.34","","","","","","79","","6.14","","6","5","0.2662","0.0915","Daphnia pulex/pulicaria grp.","","Cladocera","22","0.0099","","","JC","jc","2017Ad_plus-F_1663"
"1622","7533","04/27/2017","12:25:00","BL5","BSEIN","CHN","F","79","6.34","","","","","","79","","6.14","","6","5","0.2662","0.0915","Coenagrionidae","nymph","Odonata","1","0.009","","","JC","jc","2017Ad_plus-F_1663"
"1623","7533","04/27/2017","12:25:00","BL5","BSEIN","CHN","F","79","6.34","","","","","","79","","6.14","","6","5","0.2662","0.0915","Coenagrionidae","nymph","Odonata","1","0.0021","","","JC","jc","2017Ad_plus-F_1663"
"1624","7533","04/27/2017","12:25:00","BL5","BSEIN","CHN","F","79","6.34","","","","","","79","","6.14","","6","5","0.2662","0.0915","Insect matter","larvae","Insecta","1","0.0223","","","JC","jc","2017Ad_plus-F_1663"
"1625","7572","05/02/2017","11:12:00","SB2","BSEIN","CHN","F","65","3.03","08/08/2017","14:23:00","","","","65","","3.03","","4","5","0.0875","0.0596","Chironomidae","pupae","Diptera","39","0.0126","","","JC","jc","2017Ad_minus-F_002"
"1626","7572","05/02/2017","11:12:00","SB2","BSEIN","CHN","F","65","3.03","08/08/2017","14:23:00","","","","65","","3.03","","4","5","0.0875","0.0596","Chironomidae","larvae","Diptera","17","0.0051","","","JC","jc","2017Ad_minus-F_002"
"1627","7572","05/02/2017","11:12:00","SB2","BSEIN","CHN","F","65","3.03","08/08/2017","14:23:00","","","","65","","3.03","","4","5","0.0875","0.0596","Insect matter","","Insecta","","0.0015","","","JC","jc","2017Ad_minus-F_002"
"1628","7572","05/02/2017","11:12:00","SB2","BSEIN","CHN","F","65","3.03","08/08/2017","14:23:00","","","","65","","3.03","","4","5","0.0875","0.0596","Unidentified","","Unidentified","","3e-04","","","JC","jc","2017Ad_minus-F_002"
"1629","7572","05/02/2017","11:12:00","SB2","BSEIN","CHN","F","71","3.93","08/08/2017","14:18:00","","","","71","","3.93","","3","5","0.0925","0.0753","Chironomidae","pupae","Diptera","26","0.0118","","","JC","jc","2017Ad_minus-F_003"
"1630","7572","05/02/2017","11:12:00","SB2","BSEIN","CHN","F","71","3.93","08/08/2017","14:18:00","","","","71","","3.93","","3","5","0.0925","0.0753","Chironomidae","larvae","Diptera","5","0.0012","","","JC","jc","2017Ad_minus-F_003"
